,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
TotalEps,9.937903029,6.12041083,4.140546172,2.873202959,1.740791778,0.908463517,0.335225201,0.017092839,0.000159734,0.000166045,NA,0.616883418
TotalEps,9.922950907,6.112960744,4.14554971,2.885757248,1.722518745,0.960750396,0.35771979,0.021579174,0.000447267,0.000251363,NA,0.613370218
TotalEps,9.900094888,5.871833787,3.931660327,2.751673128,1.671289342,0.882531448,0.329695008,0.015657553,0.00023354,0.00058337,NA,0.640969992
TotalEps,10.18888737,6.184212715,4.114765345,2.890416935,1.71438414,0.905306651,0.284353112,0.014405852,0.000606108,0.00032936,NA,0.613189488
TotalEps,9.808019717,5.995000904,4.040574872,2.729655695,1.736550597,0.911202206,0.279975607,0.014161591,0.000476098,8.31E-05,NA,0.629289039
TotalEps,10.07516656,6.000468924,4.112009594,2.809996808,1.650522836,0.898300107,0.315129204,0.022334202,8.50E-05,0.000335152,NA,0.607801442
TotalEps,9.74466356,5.756480627,3.993763662,2.760188246,1.608161008,0.812087218,0.263353135,0.021405591,0.000252185,0.000275305,NA,0.63000301
TotalEps,9.857802639,5.952881694,4.054160316,2.694863803,1.605946903,0.905696384,0.301105139,0.011402055,0.000408146,0.000104577,NA,0.620622517
TotalEps,10.23225641,6.222324356,4.204160233,2.921697027,1.796407392,0.917942618,0.371287489,0.035425721,0.000124744,0.000100416,NA,0.606304926
TotalEps,10.34760952,6.501221151,4.43987046,3.078308472,1.9275509,1.041661049,0.402584226,0.044033557,0.000170774,0.000136772,NA,1.00E-05
TotalEps,9.803261053,5.997207283,4.194730778,2.80521954,1.738958945,0.971514866,0.357276242,0.035733276,0.000354536,0.000421281,NA,0.608987661
TotalEps,10.54464534,6.421189271,4.276033961,2.998592487,1.885501037,0.977701352,0.351331597,0.027669051,0.000175085,0.000258947,NA,1.00E-05
TotalEps,10.52737658,6.423105666,4.353985186,3.076835604,1.885381872,1.010994918,0.430765554,0.038823475,0.000419967,0.000285095,NA,1.00E-05
TotalEps,10.33142451,6.372425392,4.460591189,3.003874002,1.738723629,0.961732877,0.346351963,0.030946662,0.000235103,0.000149815,NA,1.00E-05
TotalEps,9.771134695,5.908198689,3.979940278,2.691888395,1.670734551,0.895764144,0.300289631,0.016148624,0.000215382,0.0005163,NA,0.63146687
TotalEps,9.82810282,6.0391426,4.156699092,2.791781777,1.611706182,0.892538693,0.317855442,0.01270355,0.000342429,0.000105866,NA,0.618760828
TotalEps,10.04653762,6.119843686,4.204262674,2.979780691,1.83235077,0.948568537,0.360526206,0.014839499,0.000211281,0.00029601,NA,0.627187099
TotalEps,9.809196047,5.957100169,4.017055745,2.836449269,1.728924341,0.887166115,0.303404031,0.026421748,0.000445187,0.000189351,NA,0.632800801
TotalEps,9.900580591,6.015086766,4.123804203,2.933186066,1.798438525,0.92330169,0.287859927,0.023302712,0.000417696,0.000253466,NA,0.599997702
TotalEps,10.11263183,6.197162587,4.228699513,2.822712624,1.757942663,0.879825562,0.353571418,0.021993006,0.000241805,0,NA,0.602975164
TotalEps,10.04664741,6.080276582,4.229742167,2.974204587,1.815814725,0.910456817,0.360298697,0.01784802,0.000419147,0.000272998,NA,0.604565827
TotalEps,10.42567153,6.51627799,4.406410134,3.012415258,1.884963198,1.106207019,0.445449452,0.041080598,0.000108278,0.000182972,NA,1.00E-05
TotalEps,9.863403867,6.013956832,4.029676561,2.766665302,1.71467097,0.931099143,0.329930858,0.025914294,0.000164946,0.00016864,NA,0.619076394
TotalEps,9.841198282,5.78935624,4.037367502,2.736118974,1.6654765,0.879076983,0.327772293,0.00973086,0.000204928,0.000174518,NA,0.627301535
TotalEps,9.707474104,5.885576881,3.965503931,2.621355786,1.603150345,0.870071188,0.346185139,0.031316504,0.000174504,0,NA,0.631389351
TotalEps,10.060508,6.092829358,4.052678145,2.723522665,1.649777667,0.88611232,0.364809065,0.018250248,0.000636005,0.000563873,NA,0.617077924
TotalEps,9.95168362,6.153852535,4.164876939,2.899352502,1.819158664,0.940203673,0.380169518,0.035636226,0.000157881,0.000151267,NA,0.60964988
TotalEps,9.963887029,6.090536558,4.168502141,3.000452742,1.788239782,0.982052906,0.364792701,0.020894045,0.000188002,0.000187533,NA,0.604158807
TotalEps,9.98418375,6.10831482,4.133253386,2.856947582,1.760773276,0.983556207,0.387157023,0.043783513,8.57E-05,6.43E-05,NA,0.597896298
TotalEps,10.45984657,6.46143297,4.407804288,2.983324176,1.798976712,0.975330442,0.379126428,0.047978046,0.000205836,0.000319462,NA,1.00E-05
TotalEps,9.940774938,6.003415009,4.031619939,2.797076114,1.7804477,0.866795668,0.254005896,0.00646536,3.16E-05,0.000126308,NA,0.615633014
TotalEps,9.663448474,5.922304518,4.078038756,2.659035568,1.639636307,0.877548682,0.236468188,0.024121506,0.000147108,0.00018532,NA,0.622582133
TotalEps,10.1466807,5.98265483,4.125200173,2.909843755,1.8509103,0.956442899,0.313021103,0.005167552,0.000118628,0.000160254,NA,0.607133766
TotalEps,9.973820367,6.269104164,4.126414379,2.893076869,1.745052363,0.932568388,0.326530597,0.032250421,0.000122716,0.000357054,NA,0.608450492
TotalEps,10.42082651,6.347097438,4.358903267,3.112563781,1.961956862,1.095006601,0.444188237,0.054432605,5.18E-05,0.000245267,NA,1.00E-05
TotalEps,9.91195862,5.980336403,4.015885144,2.709950687,1.647295888,0.888369697,0.313139837,0.003195512,0.000601819,0.000306965,NA,0.621922641
TotalEps,10.39337858,6.420601552,4.457125273,3.16818413,2.010541563,1.028259715,0.388815466,0.034940049,0.000181785,0.000117327,NA,1.00E-05
TotalEps,9.797686316,6.025032673,4.119731129,2.761832267,1.618709083,0.888371607,0.317939269,0.020165166,0.000481003,0.000270704,NA,0.62825244
TotalEps,9.881146431,5.944519143,4.106699499,2.891680308,1.822263657,0.989644653,0.369606773,0.017775806,6.12E-05,0.000164674,NA,0.622126601
TotalEps,9.856018994,5.988235677,4.135531466,2.830281144,1.759680789,0.866558144,0.339889995,0.026492011,0.000313439,0.000503066,NA,0.613952013
TotalEps,9.788447235,6.137418363,4.16590061,2.88159261,1.829171212,0.933601927,0.343563646,0.036125821,0.000724333,0.000107621,NA,0.600082545
TotalEps,10.24948701,6.303489488,4.159601245,2.896915261,1.768741977,0.924464307,0.362112835,0.0326305,0.000618025,0.00036931,NA,1.00E-05
TotalEps,9.89681966,5.985486781,4.101509973,2.845586988,1.777551799,0.908951025,0.316054738,0.016291452,0.000587293,0.000435631,NA,0.630873371
TotalEps,9.922145113,6.201157868,4.276290727,3.022932083,1.872537968,1.032139073,0.436083639,0.049092092,3.00E-05,6.28E-05,NA,0.590154333
TotalEps,10.05490793,6.080818469,4.159468004,2.985915155,1.828729952,0.984095619,0.378783172,0.026491619,0.000281104,6.11E-05,NA,0.613826595
TotalEps,10.728368,6.497127368,4.494654247,3.126589288,1.982062764,1.10643177,0.473618652,0.031799154,1.66E-05,0.00017446,NA,1.00E-05
TotalEps,10.00509706,6.067918415,4.17373229,2.752020343,1.693765092,0.910040542,0.320640014,0.019476969,0.000547654,0.000222719,NA,0.603509831
TotalEps,9.935333181,6.14625234,4.154151552,2.839371299,1.760002812,0.927855865,0.348066815,0.023328266,0.000622748,6.61E-05,NA,0.615570092
TotalEps,9.571047567,5.753033243,3.997546022,2.794392359,1.759491264,0.940000306,0.329359494,0.019047991,8.93E-05,0,NA,0.629392681
TotalEps,10.13616739,6.207376587,4.16543953,2.870626225,1.721081634,0.919485291,0.298171272,0.02164061,0.00051132,0.000115147,NA,0.607514097
TotalEps,9.943564769,6.192212499,4.177580958,2.823995402,1.721903659,0.876300225,0.297498026,0.004972861,0.000235,1.82E-05,NA,0.605847433
TotalEps,10.22044612,6.287980611,4.289471265,2.993215381,1.909938347,1.028292394,0.406611159,0.033434143,0.000155801,0.00028581,NA,1.00E-05
TotalEps,9.899113334,5.919080098,4.007837013,2.735544756,1.787839343,0.984872328,0.290981905,0.009436015,0.000123126,0.000383693,NA,0.63092502
TotalEps,9.773882528,6.004018083,4.076167579,2.780701494,1.686391671,0.94086687,0.288741456,0.000483916,0.000405741,0.000338487,NA,0.614867067
TotalEps,9.789329341,5.985554643,3.998218731,2.725804599,1.632779232,0.838183355,0.294695114,0.022709628,0.000638126,0.000269924,NA,0.640109157
TotalEps,9.961565436,6.101583191,4.071530722,2.757721765,1.659162034,0.891674478,0.293019188,0.014829047,0.000510223,4.12E-05,NA,0.61466346
TotalEps,10.24073214,6.221939044,4.156142306,2.893371708,1.689377008,0.910522047,0.287505447,0.013601222,0.000430865,0.000386937,NA,0.606094953
TotalEps,9.986265988,6.046068111,4.154131347,2.779538852,1.73653639,0.95805219,0.357654982,0.023433034,0.00034854,0,NA,0.611303264
TotalEps,10.09861996,6.272122886,4.124353014,2.908182064,1.670740989,0.881215258,0.354678604,0.015811497,0.000522141,0.00030448,NA,0.604538964
TotalEps,9.803743915,6.059732095,4.165891707,2.70656826,1.516343274,0.817772331,0.268866134,0.016195077,0.00018238,5.96E-05,NA,0.605459086
TotalEps,10.04132882,5.916106653,4.103311776,2.852027391,1.704296724,0.916834591,0.334588016,0.025289324,0.000668035,0.000309678,NA,0.619209848
TotalEps,10.16288143,6.194521677,4.130597748,2.952939208,1.836409303,0.969791936,0.384591272,0.023605866,0.000223771,0.000112156,NA,0.600464424
TotalEps,10.14591213,6.260048153,4.224959889,2.969992031,1.743486992,0.944360868,0.354186509,0.024759525,0.000756279,0.000131731,NA,0.606793492
TotalEps,10.13856157,6.286129089,4.25687433,2.990386538,1.918429681,1.023628997,0.371597445,0.014889731,0.000235677,0.000313979,NA,0.605262249
TotalEps,10.35770361,6.331398272,4.384966648,3.047628473,1.916105896,1.000471337,0.419898377,0.050500761,0.000150301,0.000270123,NA,1.00E-05
TotalEps,10.06806807,5.784576399,3.981496174,2.704808966,1.626803139,0.861713473,0.270239147,0.024206361,6.50E-05,0.000170764,NA,0.629556941
TotalEps,10.24481702,5.954933222,4.077601504,2.84850074,1.828270226,0.905524412,0.304602482,0.023494527,3.56E-05,0.00029315,NA,0.61429319
TotalEps,9.791863095,6.156784946,4.17557718,2.683490942,1.629403166,0.832575294,0.247249024,0.000794902,0.000303865,0.000103316,NA,0.618746049
TotalEps,9.751970921,6.063953593,4.105835663,2.889334181,1.678684518,0.880452711,0.300741724,0.01774752,0.000476095,0,NA,0.608350104
TotalEps,9.839134601,5.978712148,4.094771678,2.851787501,1.771782813,0.962849547,0.347724102,0.015964683,2.67E-05,0.000151987,NA,0.619634022
TotalEps,10.03603282,6.071661898,4.166973972,2.844412631,1.723075653,0.86153652,0.308853263,0.017022272,0.000514756,0,NA,0.61049236
TotalEps,9.940143445,5.925589994,4.011499047,2.855012076,1.813905474,0.908097454,0.274835666,0.014250156,0.000135366,8.56E-05,NA,0.630635604
TotalEps,9.874962161,6.088128494,4.198377789,2.999842948,1.809172079,0.892031396,0.379123471,0.00554722,0.000196855,8.38E-05,NA,0.607311888
TotalEps,10.01488616,6.048513242,4.138995951,2.942981138,1.820707301,0.939444717,0.30541467,0.032028334,0,0.000154141,NA,0.609049937
TotalEps,10.02207403,6.100148629,4.168749304,2.90124641,1.813442058,0.955840811,0.301107712,0.005063259,0.000534489,0.000582215,NA,0.599647241
TotalEps,10.00716882,6.121742561,4.154125694,2.921201924,1.856377829,0.987517048,0.368386006,0.027155656,0.000184693,0.000125801,NA,0.602992418
TotalEps,10.59414072,6.379422425,4.337333147,3.023615439,1.940812889,0.95509549,0.375408323,0.038069469,0.000178124,0.000224179,NA,1.00E-05
TotalEps,9.399078809,5.700282826,3.960427303,2.666100926,1.568332214,0.819822339,0.249253099,0.007573109,0.00011877,0.000258902,NA,0.641318083
TotalEps,9.887390491,5.916189087,4.018687136,2.723076612,1.666183902,0.813418124,0.227534647,0.000565839,0.000116993,4.40E-05,NA,0.623032093
TotalEps,10.10751321,6.217815385,4.17259293,2.96206033,1.911565102,1.012289306,0.359233383,0.028469674,0.000125062,5.77E-05,NA,1.00E-05
TotalEps,10.19428205,6.155608288,4.173711555,2.845807808,1.711838594,0.857453676,0.292735295,0.014961126,8.62E-05,0.000196026,NA,0.592511714
TotalEps,10.13151869,6.117441348,4.064028154,2.784081052,1.694298301,0.912982183,0.291098643,0.011344443,0.000191041,3.32E-05,NA,0.613699483
TotalEps,9.819521004,5.905961276,4.017755108,2.840079538,1.665349192,0.947895226,0.366868998,0.022636353,3.64E-05,0.000204843,NA,0.612170711
TotalEps,10.0629369,6.133098338,4.187521348,2.863518897,1.803496763,0.915630302,0.306542294,0.022643114,0.000526937,0.000221492,NA,0.623162507
TotalEps,9.72624378,6.051924857,4.105883243,2.745761257,1.692912648,0.920164051,0.378954521,0.019442559,8.42E-05,9.76E-05,NA,0.616232268
TotalEps,10.41166165,6.343083337,4.350232092,3.019361151,1.906102074,1.003565532,0.444987907,0.037407843,9.77E-05,0.000102979,NA,1.00E-05
TotalEps,10.22696871,6.230551151,4.223018008,2.877171516,1.700191566,0.883946602,0.361578453,0.037436224,0.000231505,0.000141983,NA,0.610085823
TotalEps,10.45148017,6.397849511,4.318910597,2.952783021,1.880434242,1.000170992,0.346803189,0.032887327,0.000375779,0.000325743,NA,1.00E-05
TotalEps,10.06228852,6.250413352,4.198623307,2.994175798,1.884687475,1.050894304,0.351893042,0.024428994,0.000255183,0.000356682,NA,0.607377478
TotalEps,10.04976885,6.138560478,4.153779559,2.921767586,1.811082399,0.920180685,0.348827,0.022898839,0.000125406,0.000202847,NA,0.607465464
TotalEps,10.42501837,6.337025933,4.230730242,2.893681132,1.869920755,1.060899701,0.405739785,0.04928566,0.000537372,0,NA,1.00E-05
TotalEps,10.20126628,6.192869517,4.185167128,2.846821591,1.826687034,0.953169767,0.36265892,0.010213432,0.000174783,0.000247289,NA,0.602155998
TotalEps,10.04741513,6.167260054,4.047833137,2.819322519,1.800789978,0.992332462,0.382131416,0.034634547,0.000183607,2.33E-05,NA,0.597595644
TotalEps,10.23495084,6.295792595,4.210393609,2.954062297,1.841915495,0.913882256,0.316871529,0.012526825,7.60E-05,0.000664923,NA,0.608448723
TotalEps,9.953922582,6.089707649,4.21156507,2.822316124,1.622184002,0.894421739,0.329442854,0.015495977,0.000146531,0.000144537,NA,0.61836233
TotalEps,9.823882879,5.960341767,4.07257234,2.779986661,1.718336037,0.886913216,0.321724953,0.014117172,0.000687345,0.000305305,NA,0.618533656
TotalEps,10.36841559,6.153424263,4.239740063,2.92721804,1.773789784,0.938483419,0.358007305,0.034966373,0.000168909,0.000291669,NA,0.589625666
TotalEps,10.16212388,5.9512457,4.106823505,2.725733657,1.678234279,0.901015946,0.304642245,0.018275482,0.000193967,0.000172455,NA,0.602569567
TotalEps,10.17917292,6.180420491,4.279011967,2.984913665,1.898690408,1.054821193,0.430974735,0.042731161,5.07E-05,5.64E-05,NA,1.00E-05
TotalEps,9.959516506,6.094706887,4.055358687,2.873163442,1.765300219,0.957216939,0.349593244,0.038994163,0.000186,0.000237388,NA,0.622212241
TotalEps,10.25737263,5.987985899,4.066913528,2.823701603,1.633674474,0.909666562,0.315991606,0.011590659,0.00037624,0.000368113,NA,0.619250019
TotalEps,9.776740084,5.952478469,4.083936878,2.728702892,1.721714675,0.880985818,0.344311945,0.033022858,0.000468117,0.00033504,NA,0.609271004
TotalEps,10.1041474,6.242522123,4.170734146,2.887924344,1.802803331,0.893612443,0.349257022,0.024636141,5.73E-05,0.000120432,NA,0.58969666
TotalEps,9.982775945,6.083365658,4.123282205,2.919543789,1.753421709,0.950793941,0.314643646,0.005921713,0.000532787,0.000466442,NA,0.605526294
TotalEps,9.984393606,6.036298589,4.111708084,2.886211407,1.806516123,0.986806084,0.387795636,0.028181574,0.000565241,3.53E-05,NA,0.603537933
TotalEps,9.902094476,6.034352005,4.091052485,2.813574404,1.673071893,0.907625227,0.302821482,0.013903682,0.000104333,0.000221106,NA,0.617362758
TotalEps,9.855859568,5.867240961,4.150926493,2.801292571,1.704995761,0.908126158,0.327826382,0.016441783,0.000675794,0.000374243,NA,0.624674254
TotalEps,9.834284523,5.943770855,4.054256429,2.685110172,1.671411663,0.897302297,0.297653825,0.002356908,0.000358479,0.000217994,NA,0.62322912
TotalEps,10.06292044,6.037123153,4.148428632,2.668028791,1.593641557,0.809657968,0.271805326,0.003939504,0.000138624,0.000244625,NA,0.614518686
TotalEps,9.899222852,5.969735114,3.981955976,2.738806269,1.737346002,0.968317981,0.337541439,0.023632343,0,0,NA,0.614603452
TotalEps,9.985670372,6.119903119,4.178928824,2.877215756,1.825522364,0.909215889,0.330309929,0.025087405,0.000151025,0.000340207,NA,0.611596545
TotalEps,9.942886012,6.1701735,4.129769858,2.85122951,1.755823239,0.911494403,0.338920262,0.029982628,7.92E-05,0.000158966,NA,0.608205649
TotalEps,10.01321142,6.073105697,4.116035941,2.785162848,1.599374726,0.847988638,0.299638409,0.013829496,0,0.000236117,NA,0.618729096
TotalEps,9.369881331,5.748306785,3.907971054,2.79340973,1.758807348,0.983999124,0.316629937,0.002691824,0.000627463,0.000356974,NA,0.631863761
TotalEps,10.28251448,6.28198566,4.448465147,3.142123348,1.87941485,1.012930476,0.378818943,0.047121212,0.000755059,0.000241019,NA,1.00E-05
TotalEps,10.58124097,6.503113499,4.345250174,3.105625871,1.979166752,1.099246845,0.40298107,0.038054278,0.000143783,0.000540681,NA,1.00E-05
TotalEps,9.930788458,6.082663784,4.16998569,2.885754315,1.657824049,0.938726222,0.345188892,0.027437445,0.000240605,0.000291649,NA,0.61663564
TotalEps,10.03335108,6.142345668,4.221802578,2.87359915,1.745266331,0.985010343,0.449439863,0.043138739,6.21E-05,0.000109998,NA,1.00E-05
TotalEps,9.973709268,6.077991884,4.157329918,2.92730092,1.746775343,0.945251801,0.32824415,0.021573922,0.000517691,0.000279056,NA,0.608013721
TotalEps,10.13321394,6.148276002,4.244915824,2.884792127,1.691479615,0.975595546,0.303779286,0.00445552,0.000439306,0.000253346,NA,0.612854581
TotalEps,9.760911299,5.9403266,4.048601434,2.810593489,1.735348685,0.894178132,0.311003526,0.018494123,0.000137807,0.000187579,NA,0.630715742
TotalEps,9.88516832,5.833161951,4.037879501,2.758610916,1.725701074,0.919062845,0.322131709,0.006563052,0.00020481,9.67E-05,NA,0.62221557
TotalEps,10.09408941,5.994685458,4.205567409,2.824238354,1.726052159,0.905623045,0.352157203,0.021952822,0.000425434,0.000305616,NA,0.609526639
TotalEps,9.775830276,6.141241058,4.203185416,2.881418646,1.80818892,0.958625171,0.374691158,0.030232003,0.00057998,0.000124037,NA,0.620412139
TotalEps,10.10187859,6.131441202,4.079529745,2.852298768,1.79757775,0.989749559,0.372593027,0.038711131,0.00069162,0.000298611,NA,0.611435807
TotalEps,9.931353433,5.896649479,4.02917619,2.874877951,1.751001089,0.976493777,0.359662888,0.02042312,0.000249537,0.00012337,NA,0.623849274
TotalEps,9.963658141,6.124775251,4.176298909,2.769286033,1.698547822,0.930021716,0.378959586,0.038200027,0.000172076,7.77E-06,NA,0.613806991
TotalEps,9.568654253,5.886615928,3.906798581,2.641816747,1.54552432,0.824856295,0.294126286,0.02630044,5.57E-06,5.66E-05,NA,0.631230547
TotalEps,10.16984291,6.156517636,4.096074717,2.76416065,1.622444133,0.889148784,0.28553091,0.019272829,0.000133523,0.000255122,NA,0.612395682
TotalEps,10.12379377,6.193765794,4.16428035,2.790972403,1.824605446,0.921234388,0.301127782,0.026147917,0.000462708,0.000289507,NA,0.601704889
TotalEps,9.711888291,6.059964224,4.089845319,2.803354741,1.781712833,0.968031606,0.341769686,0.035934008,2.25E-05,7.45E-05,NA,0.617521999
TotalEps,9.633290601,5.826920227,3.999140658,2.658953144,1.698803539,0.883821533,0.30884639,0.028404267,4.76E-05,0.000264945,NA,0.629572264
TotalEps,10.1179758,6.272179995,4.1730213,2.946642851,1.812370725,0.94255701,0.304236261,0.012971236,6.20E-05,0.000490344,NA,0.597339153
TotalEps,10.05891071,6.074999172,4.203556758,2.76167759,1.681918143,0.852132793,0.277250358,0.008078459,0.000689095,4.21E-05,NA,0.613089746
TotalEps,9.798211612,5.855634526,3.933971118,2.810289627,1.715198096,0.901692986,0.36990519,0.033518447,0.0004915,5.87E-05,NA,0.630250424
TotalEps,10.22120193,6.000018035,4.14917284,2.868394994,1.78101995,0.90072545,0.349075915,0.026987423,0.000183852,0.000244998,NA,0.607634167
TotalEps,9.870817838,6.181973095,4.088713549,2.635840879,1.704307833,0.858399152,0.260276836,0.000616268,0.000331711,0.000457671,NA,0.613935817
TotalEps,10.23044002,6.094887268,4.174503697,2.857800534,1.733025776,0.991990316,0.405420406,0.023004809,0.000120472,6.88E-05,NA,0.599845359
TotalEps,9.825807565,5.975003719,3.918746625,2.575354574,1.63133784,0.800721293,0.266675582,0.011522859,0.000152638,0.000151889,NA,0.647384151
TotalEps,10.18946175,6.088818978,4.218898144,2.925259264,1.788185227,0.98979307,0.433227083,0.035397069,0.000104034,2.73E-05,NA,0.599426002
TotalEps,9.928985807,5.856210438,3.970848953,2.797920209,1.605309288,0.863170436,0.277593741,0.008139519,0.000225379,0.000189565,NA,0.618336508
TotalEps,9.852508021,5.943930463,4.076465518,2.79540524,1.79391966,0.939766581,0.410334759,0.030649926,0.000290854,0.000181391,NA,0.607652787
TotalEps,9.990222772,6.131085323,4.16799031,2.920480623,1.771257343,1.042618436,0.388996108,0.029904474,0.0001132,6.34E-05,NA,0.616310107
TotalEps,10.30349017,6.179206355,4.190474808,2.866197301,1.666447144,0.919485532,0.291426224,0.009930115,0.000415421,0.00019663,NA,0.593425759
TotalEps,9.812071485,6.060670248,4.083581829,2.75300205,1.65082834,0.826000377,0.302579759,0.0190437,0.000138397,0.000152969,NA,0.613452661
TotalEps,10.01763294,5.999714327,4.040816243,2.758596884,1.78543763,0.928714474,0.340437345,0.016415084,0.000740562,0.000132561,NA,0.631639309
TotalEps,9.892930992,6.059814342,3.990393041,2.669467619,1.679585798,0.901154493,0.280481223,0.01814986,0.000670103,0.000172275,NA,0.612423151
TotalEps,9.718979094,5.973774826,4.11672668,2.877790407,1.708003262,0.972886143,0.304104993,0.005656602,0.0004263,0.000153725,NA,0.636604817
TotalEps,10.37435573,6.398063498,4.340227594,3.00411889,1.929455138,1.025578298,0.405276065,0.036005543,0.000452468,0.000296131,NA,1.00E-05
TotalEps,10.14995506,6.000233294,4.21346079,2.953501571,1.736980781,0.940658755,0.304356012,0.022400067,0.000209224,0.000354504,NA,0.605648787
TotalEps,10.03105966,6.072798859,4.07480936,2.776072207,1.738389519,0.939595463,0.353977665,0.016196503,6.28E-05,0.000198258,NA,0.612841044
TotalEps,9.915175392,6.020345119,4.152281366,2.738075994,1.707514764,0.927984988,0.327705977,0.001402504,0.000693264,0.000388917,NA,0.616548254
TotalEps,10.02492512,6.016222834,4.058251074,2.706575551,1.655692389,0.870343189,0.332392161,0.045824792,0.000643352,4.32E-05,NA,0.623729386
TotalEps,9.763201472,6.014747026,4.019894366,2.747268631,1.755308389,0.944889316,0.330486396,0.022049429,0.000489443,0.000113733,NA,0.62722866
TotalEps,10.57084082,6.504770886,4.491498438,3.04333451,1.884117632,1.048031537,0.433424065,0.035340192,2.98E-05,0.000297404,NA,0.003950852
TotalEps,9.988474663,5.934001287,4.026150882,2.84981227,1.707258511,0.904987933,0.341710046,0.015728697,0.000213359,9.02E-05,NA,0.621003966
TotalEps,10.03877161,6.196286136,4.215318444,2.904662529,1.797217816,0.898122305,0.274261811,0.014917266,0.00039792,8.34E-05,NA,0.619224173
TotalEps,9.84184043,6.06654934,4.208284815,2.747147894,1.573412206,0.804522712,0.306005337,0.022005184,0.000146318,1.75E-05,NA,0.621486117
TotalEps,10.15563769,6.169471571,4.171493279,2.913423951,1.843323274,0.961116845,0.394075928,0.033403901,0.000337275,0.000222807,NA,0.588222581
TotalEps,9.867070558,5.818891432,3.920882247,2.632653626,1.658133344,0.924329493,0.293512055,0.023577703,0.000154194,5.91E-05,NA,0.630740742
TotalEps,10.07031113,6.199250603,4.229310895,2.8660691,1.744741056,0.98041831,0.336302698,0.011839943,0.000122621,1.25E-05,NA,0.614173843
TotalEps,9.820560911,5.784381848,3.934761696,2.569690036,1.543584742,0.796233093,0.310794128,0.020424697,9.48E-05,0.000528532,NA,0.641365582
TotalEps,10.26251118,6.06545758,4.114039602,2.78519765,1.794624633,0.968461987,0.368204163,0.026838969,0.000639453,0.000292602,NA,0.597234401
TotalEps,9.933531305,5.970594302,4.101566334,2.753643182,1.627360514,0.881780547,0.343621411,0.017986669,0.000139486,0.000429163,NA,0.63460521
TotalEps,9.966784304,5.902722328,4.045206952,2.721614891,1.669175302,0.871565623,0.287457259,0.019858845,0.000134484,0.000271346,NA,0.622697986
TotalEps,9.900009504,6.158300913,4.190082672,2.862288956,1.745150463,0.978928703,0.359583343,0.020173291,0.000137798,0.000129268,NA,0.613291713
TotalEps,9.705370422,5.904029516,3.979711675,2.628145489,1.626658309,0.813662481,0.303273281,0.013938756,0.00017962,0.000103892,NA,0.638513731
TotalEps,9.712608182,5.838541519,4.000165265,2.749119123,1.660181787,0.896905609,0.28680004,0.005839156,9.31E-05,0.000192923,NA,0.636770632
TotalEps,10.07233998,5.997976236,4.18254232,2.875664928,1.777087403,0.957194836,0.297875964,0.017125701,0.000201297,0.000161759,NA,0.618966705
TotalEps,9.921660514,6.140789809,4.056810165,2.777675343,1.695725183,0.890763582,0.311168472,0.026132573,0.00015518,0.000283171,NA,0.63372983
TotalEps,9.638643994,5.950127109,4.089712209,2.796499328,1.755035974,0.95712609,0.317061318,0.016688603,0.000101786,9.30E-05,NA,0.622823976
TotalEps,10.63285501,6.335074318,4.33241519,2.95979376,1.888866482,0.965298209,0.433106544,0.031554023,4.45E-05,0.000370681,NA,1.00E-05
TotalEps,9.65310884,5.976980238,4.027526913,2.631104742,1.577149565,0.804344769,0.301118935,0.028078762,7.42E-05,0.000255889,NA,0.62267293
TotalEps,10.19217147,6.162165572,4.201404745,3.014256215,1.881407557,1.002332883,0.369318781,0.037513866,7.50E-05,0.000128519,NA,0.594427761
TotalEps,9.752955323,5.929041205,4.089993402,2.775840764,1.634614044,0.78420369,0.256713128,0.002453321,7.23E-05,8.84E-05,NA,0.631699662
TotalEps,9.727082812,5.596941324,3.805789359,2.593032295,1.602034307,0.814013171,0.272346646,0.017005516,0.000186476,0.000154551,NA,0.635127847
TotalEps,9.974561199,6.047053624,4.089651801,2.848134675,1.615751226,0.843566387,0.296931495,0.014673676,0.000630177,0.000239355,NA,0.610672778
TotalEps,10.18380171,6.200854035,4.132905107,2.795778787,1.771805313,0.964026415,0.316340991,0.015429438,0.000472394,0.000315471,NA,0.604167441
TotalEps,10.09705211,6.298142312,4.417504877,2.949957019,1.859342352,1.072935002,0.421787833,0.032090214,8.49E-05,0.000140755,NA,1.00E-05
TotalEps,9.833259311,6.195700746,4.225602946,2.935399893,1.702048612,0.880430942,0.28210344,0.022895843,0.000126688,0.000339469,NA,0.617633626
TotalEps,9.950418945,6.01253522,3.972946868,2.682760914,1.687255638,0.891563327,0.341250709,0.016513514,0.000133561,7.52E-05,NA,0.623018673
TotalEps,9.779235451,6.08881536,4.092780541,2.840252271,1.685396773,0.884463073,0.354480624,0.015360553,8.42E-05,3.22E-05,NA,0.622314732
TotalEps,10.48107249,6.402003215,4.417947593,3.042832694,1.967108883,1.044001295,0.417980576,0.047370417,0.000315375,0.000167183,NA,1.00E-05
TotalEps,9.66496465,5.986609005,4.012397328,2.767252332,1.755491893,0.862873682,0.272339751,0.00428527,0.000191563,0.000175567,NA,0.613642001
TotalEps,9.926336433,6.041040341,4.014684348,2.734744579,1.702511922,0.885970917,0.300513251,0.010957575,0.000470777,0.000146655,NA,0.607230084
