,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
MSE,7.101773386,6.004940846,5.607581752,5.504996125,5.359034719,5.213526629,5.197077774,5.19752424,5.196096592,5.196114904,NA,4.738456438,9.875770694,8.507040608,9.064703155
MSE,8.14852115,7.090795702,6.261626599,6.043826977,5.802390097,5.590307902,5.516610258,5.444187276,5.441956271,5.441974438,NA,4.749333031,10.22098407,9.986300772,8.956938583
MSE,6.924036264,5.723360973,5.359344145,5.065196448,4.84006068,4.768625066,4.719897386,4.711766006,4.722573624,4.722580027,NA,5.016090197,9.261266509,9.065724799,9.138284012
MSE,7.195922625,6.132872011,5.489556433,5.21867062,5.051229999,4.881779356,4.901587831,4.892218177,4.886554445,4.886636959,NA,4.528848582,8.624327998,9.722794442,8.605120727
MSE,7.923852559,6.950482667,6.572004628,6.406176663,6.326695868,6.167093864,6.06817903,5.973898919,5.970331064,5.970320421,NA,5.7568741,11.27631948,10.31684114,10.09277812
MSE,7.147459532,6.16466545,5.604628755,5.275808775,5.075816799,5.06283425,4.976951673,4.890574009,4.89059838,4.890629586,NA,4.265426423,12.01785517,9.236410589,9.533433765
MSE,8.202427931,7.101304987,6.816764519,6.830171227,6.604527525,6.454524538,6.484424714,6.494956124,6.500826703,6.500828686,NA,5.892101964,11.39999191,9.525881069,9.781452934
MSE,7.632990069,6.641302706,6.28582031,6.394169944,6.530674926,6.533459256,6.505392748,6.51220016,6.51395812,6.513950218,NA,5.412815846,11.91715314,10.18318493,9.650641011
MSE,7.965510243,6.878980725,6.347605478,5.989598071,5.74160039,5.608880762,5.565149937,5.531110632,5.525138531,5.525188596,NA,5.417094281,10.56543025,9.004713392,9.116203953
MSE,8.452732255,7.224716494,6.655956042,6.465156246,6.459185402,6.388814999,6.347249451,6.341361991,6.34133122,6.341268032,NA,5.845910346,10.55744388,8.280198946,9.792956818
MSE,8.593091973,7.532073445,7.298623691,7.14927533,6.893700825,6.731294855,6.660477995,6.634012562,6.630870701,6.630856713,NA,5.960529004,9.90622541,9.363547045,9.280429843
MSE,9.204874218,8.074527742,7.554741249,7.265849134,7.120404591,7.093122903,7.069808751,7.073459199,7.07270148,7.072717038,NA,6.956432939,11.86803979,10.4903549,10.91406987
MSE,8.045194426,6.944766502,6.52305938,6.187179747,5.90274177,5.662550054,5.526077913,5.497392986,5.502805731,5.502806341,NA,5.595881992,10.59305525,10.53582766,10.08203259
MSE,6.709420084,5.549500045,5.029269439,4.786708311,4.657542669,4.583013092,4.602235148,4.675322188,4.676174961,4.676216975,NA,4.368259198,8.151973232,8.784646095,7.745245861
MSE,7.403308549,6.972380494,6.90436919,6.7644475,6.570774763,6.426385935,6.359893607,6.313757335,6.313572904,6.313510105,NA,5.7554989,10.3606402,10.13906201,9.731654599
MSE,7.611519305,6.844858567,6.615397394,6.69447541,6.848345461,6.868393004,6.689035952,6.606183222,6.592947703,6.592866422,NA,6.714813514,10.79572391,9.245882064,8.981421763
MSE,7.915756332,7.251108528,6.847187058,6.456101533,6.300917161,6.187964854,6.162932625,6.194287598,6.201216867,6.201283523,NA,5.777033738,9.85235969,11.00348333,8.517984904
MSE,6.756184553,5.855931201,5.626759444,5.543778374,5.458827905,5.350610783,5.335803346,5.323474773,5.324669093,5.324655799,NA,5.214163082,10.10049499,9.133063011,9.549988985
MSE,7.891349823,6.763770357,6.076133884,5.723558496,5.716757289,5.753021633,5.800999378,5.868344626,5.872976332,5.872920382,NA,5.169141305,10.47167525,8.650332785,10.24873628
MSE,7.72421662,6.406110305,5.980699952,5.847733544,5.712188979,5.521937415,5.510781255,5.506276325,5.504989769,5.504920753,NA,5.120093811,10.95626581,9.265452311,9.00420082
MSE,8.132025218,6.864036418,6.267008127,6.041601974,5.891566659,5.76930504,5.744080492,5.732942803,5.733931863,5.733929832,NA,5.40806823,10.58819132,8.646590741,9.672054322
MSE,8.81012741,7.837658046,7.506880144,7.324493996,7.266825898,7.230395533,7.176144502,7.146601235,7.147435962,7.147436839,NA,6.906257319,12.29778258,11.6421317,10.29146519
MSE,9.127094806,8.101853059,7.66927152,7.628031248,7.616854882,7.66250644,7.681154367,7.688300588,7.687858564,7.687915161,NA,7.27398767,10.83412551,10.65197224,10.91363288
MSE,9.159523771,8.32471388,7.965890681,7.62879271,7.28833063,7.126647181,7.120620786,7.127613658,7.127435907,7.12745219,NA,6.944737422,11.21614998,9.512337036,9.857240089
MSE,8.173435401,7.030343305,6.688019813,6.753320074,6.689963295,6.533614736,6.404290712,6.342378635,6.340707456,6.340634605,NA,5.898550069,10.26107335,9.505254404,9.591186104
MSE,8.560120776,7.718708287,7.352624349,7.308569166,7.265839241,7.126502136,6.987942766,6.961971675,6.961676478,6.961645232,NA,6.634291136,10.85269612,8.71326057,9.998067038
MSE,7.018021745,5.810794085,5.422884837,5.195266446,5.141760011,5.011399046,4.969261823,4.989278496,4.989325782,4.989316542,NA,4.720161373,10.69077016,9.752243291,8.663401846
MSE,7.265405468,6.21556268,5.720055932,5.68165386,5.528574332,5.375303092,5.348608648,5.400418287,5.400498719,5.400557477,NA,4.8111244,9.346477749,8.46806252,9.474874529
MSE,7.413049963,6.122140868,5.834565136,5.609796879,5.397245607,5.286170114,5.268191322,5.255331222,5.256212063,5.256265791,NA,5.452728915,9.14802167,9.86780539,9.102982647
MSE,8.038417945,6.759443646,6.568205264,6.462644476,6.227424153,6.028170289,5.941511967,5.894332739,5.894338721,5.89433897,NA,5.76961706,10.51733141,8.680643723,8.907121379
MSE,6.873256251,6.07535454,5.394226698,5.208549749,5.042613288,4.947702317,4.938402689,4.948061143,4.951016851,4.9510235,NA,4.481335416,9.805593309,10.22177429,8.774405405
MSE,7.27187943,5.941661667,5.623705452,5.667451059,5.713109124,5.685167318,5.540667739,5.529899563,5.532493179,5.532302381,NA,5.460341322,9.759839525,7.198775479,8.365417207
MSE,7.970939772,7.096567414,6.869784175,6.841739067,6.738106001,6.581066058,6.47295906,6.41600549,6.409283363,6.409264017,NA,6.409444389,9.95642566,8.818189238,9.10173981
MSE,7.893606971,6.761598929,6.269176675,6.06608894,5.926293342,5.881548845,5.951075575,5.954013401,5.954243561,5.954255972,NA,4.847038411,8.855208195,9.507923808,7.496365233
MSE,7.76717696,6.557825066,6.337673208,6.092958997,6.069374784,5.991291,5.936022036,5.916175292,5.916552159,5.916535893,NA,5.780254327,10.18050282,7.445977856,8.68972209
MSE,7.799663986,6.694531346,6.292377266,6.010060628,5.918919992,5.842207081,5.783688009,5.74330876,5.746313803,5.746259533,NA,5.632655248,9.847469003,8.120819973,8.582916174
MSE,8.465559535,7.093704689,6.655262796,6.386042221,6.213526868,6.16447598,6.01660389,5.960207418,5.960418345,5.960425532,NA,5.646362384,9.971758691,8.710885337,9.508894339
MSE,7.254670233,6.674179147,6.435516091,6.274989936,6.227171603,6.231811747,6.131545433,6.087624943,6.086675589,6.086686715,NA,5.827693588,9.342447659,10.06441802,8.214059267
MSE,8.059031695,6.778479847,6.233729554,6.035062906,5.7982307,5.670793127,5.615911066,5.615655166,5.620184799,5.620200476,NA,5.221940576,10.11652782,8.162537974,9.845937583
MSE,7.503230161,6.350469606,5.931069406,5.72335517,5.660297271,5.588207968,5.601336782,5.615601173,5.616195474,5.616207488,NA,5.283417885,9.070458106,8.576120226,7.878301026
MSE,7.761070775,6.881197165,6.329028918,6.088877964,5.898459674,5.799621111,5.761358885,5.738349721,5.736557774,5.73674881,NA,5.803167034,10.22458069,8.831235165,9.640611646
MSE,7.596119657,6.417678871,6.120574093,6.233513432,6.207340396,6.174066943,6.146720926,6.148113749,6.146242726,6.146211441,NA,5.830355713,9.869918904,9.308815947,8.387984303
MSE,7.299333711,5.92509041,5.540017958,5.449910712,5.520859322,5.358210205,5.288621081,5.296060821,5.301521804,5.301582103,NA,4.775262104,9.549954992,8.673381109,8.320867032
MSE,7.980447485,6.797111882,6.283567786,6.245190138,6.156495018,6.058669419,5.965403251,5.916782222,5.910628403,5.910622179,NA,5.83068928,10.312909,8.635900703,9.184375546
MSE,7.40285288,6.043381111,5.519517829,5.342593463,5.181244878,5.130904936,5.102640131,5.115926284,5.118045866,5.118128064,NA,5.111261497,10.31055065,7.668356851,9.996220154
MSE,8.485726757,7.436587729,6.980476677,6.859200706,6.762756387,6.601606027,6.624887104,6.620456656,6.617381565,6.617328405,NA,6.556248376,11.5085314,10.85180713,10.03779076
MSE,7.907758189,6.780992526,6.329535745,6.049869856,5.854845852,5.721507882,5.715816992,5.753540528,5.759104296,5.759153146,NA,5.473238505,10.41162455,10.13279871,8.907539449
MSE,8.842690755,8.312355673,8.111045855,8.102695269,7.981413198,7.908994791,7.825138895,7.774540068,7.773014871,7.773135621,NA,7.455497594,11.0992152,9.504467455,10.64495749
MSE,7.023381678,5.758296481,5.641403756,5.523247087,5.34952564,5.30180606,5.28762781,5.322800292,5.32161714,5.321600438,NA,5.036995954,10.4175003,7.71966408,8.77896676
MSE,8.412148104,7.05278334,6.651669896,6.513698947,6.28211211,6.195659753,6.113272735,6.11151989,6.107882611,6.108106712,NA,5.935507135,10.36241616,9.621986501,9.933117487
MSE,7.512744178,6.36324043,5.992222758,5.874562349,5.813915952,5.80555828,5.853489681,5.843559354,5.843508848,5.843480746,NA,5.600147267,10.3705226,9.015867502,8.994815154
MSE,8.619039258,7.672017409,7.270362609,7.044478467,6.994684744,6.957227481,6.935788107,6.921668085,6.922018076,6.922023423,NA,6.740830964,11.09799591,7.813054254,9.464919199
MSE,7.056647309,6.033412372,5.588017151,5.515966752,5.409807952,5.37683237,5.41743208,5.411640652,5.409618044,5.409717356,NA,4.852258639,10.55952503,8.705318485,8.821897885
MSE,8.106317108,6.709132557,6.439158562,6.237823355,6.294855717,6.305284027,6.316407465,6.373196336,6.378291936,6.378373938,NA,5.786782335,9.527106041,8.86775008,9.003012519
MSE,6.788146787,5.8095431,5.415954642,5.285664651,5.22815717,5.115843965,5.105121572,5.164597409,5.167211718,5.16723243,NA,4.771262284,9.940366181,8.773401352,8.69797514
MSE,7.114251034,5.914585536,5.584594529,5.555795331,5.540339788,5.322779916,5.205933354,5.171817455,5.172274076,5.172347619,NA,4.934898931,9.897073858,10.93326977,8.45905499
MSE,9.003965919,7.523964409,6.931311159,6.70719992,6.6345291,6.575281289,6.529870878,6.515569423,6.515596476,6.5155249,NA,6.190309017,11.17728401,9.983062914,9.476522279
MSE,7.556133639,6.766937123,6.165201014,5.948094167,5.840050145,5.736102922,5.727502335,5.697556943,5.697510565,5.697620789,NA,5.01332846,10.161169,9.934195879,9.473973595
MSE,7.251409603,6.682171068,6.767647173,6.691546097,6.582631722,6.534982558,6.550207737,6.570922908,6.571106395,6.571035542,NA,6.051748932,9.323468617,10.66948975,9.215025473
MSE,8.273696377,7.402067873,7.000499756,6.931383555,6.74364829,6.667043013,6.634655519,6.667072257,6.669118918,6.668990241,NA,6.331960688,10.32609436,9.336640882,8.771204295
MSE,7.405459887,6.177223427,5.632019872,5.343359058,5.172299337,5.109165395,5.088957315,5.093111767,5.094138409,5.094174917,NA,4.4731123,10.69296273,9.633249554,8.785712269
MSE,9.129438219,8.047631956,7.628495316,7.536868347,7.461334943,7.313332394,7.216871393,7.216830731,7.217465825,7.21751948,NA,7.101442677,11.10587068,8.423527869,9.384836761
MSE,7.254438392,6.315798956,6.004429229,5.839521865,5.835435371,5.853743888,5.907943189,5.953510347,5.956286554,5.956308074,NA,5.487004551,9.512164434,9.156031648,9.584253192
MSE,6.86196592,5.803576214,5.409255992,5.257966921,5.102396187,5.059079988,5.049414644,5.030226627,5.02746303,5.027476726,NA,4.769363604,9.264527284,10.06526228,7.906573424
MSE,7.488359929,6.430734052,6.019194341,6.019892182,5.979493002,5.905768056,5.967240942,6.026591464,6.030730254,6.030776761,NA,5.423592913,9.640942892,8.603089696,10.47044188
MSE,8.607492442,7.951360521,7.66303249,7.56755632,7.477222703,7.372833206,7.332737582,7.31665893,7.316712559,7.316758048,NA,7.274221549,11.69769183,9.265194936,10.18555622
MSE,8.024062684,6.901800952,6.553502795,6.33082184,6.244337931,6.211686425,6.237655898,6.253641255,6.256046889,6.256084476,NA,5.969037917,10.60916072,7.75113935,9.42577087
MSE,8.289953217,7.064509563,6.410597888,6.131123311,5.897586935,5.814016071,5.776124131,5.74679521,5.745935576,5.745962345,NA,5.280001415,10.74388754,8.80561048,9.633696707
MSE,9.222287856,8.119879853,7.838531257,7.788136325,7.709173444,7.556657536,7.533541214,7.531248482,7.528459433,7.528444693,NA,6.831232954,11.40513991,10.14543597,10.86572229
MSE,7.946908478,6.48807728,5.977347546,5.902663665,5.809446515,5.742971163,5.802730814,5.821523561,5.821701598,5.821672365,NA,5.184445801,11.1065914,8.319520744,9.749154559
MSE,7.636208958,6.348852908,5.79120816,5.574574599,5.383217801,5.241377957,5.161299612,5.130331623,5.130072056,5.130067975,NA,4.679791246,10.04742216,9.13961908,8.64030274
MSE,8.189140572,6.836713252,6.223476656,5.933063211,5.85442808,5.773017399,5.688179018,5.643475512,5.640669549,5.640669471,NA,5.466822087,9.69685373,8.804593783,9.333772821
MSE,7.544385343,6.653558996,6.32511326,6.132010471,6.012588706,5.922059434,5.884198098,5.892927829,5.893313248,5.893335085,NA,5.76220712,9.865938444,9.635202949,9.229577655
MSE,6.794081604,5.588389069,5.340872091,5.236895249,5.160855,5.164392726,5.146235812,5.154033889,5.153726195,5.153755954,NA,4.968941731,8.742534705,8.039640808,8.101843899
MSE,7.257239084,6.525414345,6.301377341,6.16126967,6.042589861,6.009186135,6.108450039,6.086858678,6.084438174,6.084396732,NA,5.55123486,11.2505828,9.138016635,8.961568743
MSE,7.632887658,6.798634166,6.349219097,6.299154092,6.261909675,6.146824093,6.181645938,6.177353694,6.17823947,6.178205071,NA,5.578743558,10.8255018,9.990982458,8.92210921
MSE,8.15356991,7.231722954,6.850070979,6.583508724,6.517009929,6.466566718,6.409039807,6.372450485,6.370024307,6.37004197,NA,6.224801271,11.50064438,9.188514239,9.787665654
MSE,9.201764442,8.022980257,7.52667227,7.189493392,6.93107708,6.814480204,6.674095221,6.622424519,6.622693924,6.622730363,NA,6.628786593,10.97248691,9.165738998,10.72167945
MSE,7.085968274,6.171804949,5.825786443,5.595403571,5.499501522,5.419949839,5.39347554,5.367475347,5.371751637,5.371789421,NA,5.142947017,10.18392227,9.210960396,9.723005912
MSE,8.644475763,7.358947375,6.959186512,6.583330948,6.257904394,6.072674961,6.044102975,6.053772379,6.048100429,6.048208498,NA,5.466739879,10.85063266,9.49509353,10.54353943
MSE,8.643523503,7.145292236,6.695695581,6.398544678,6.160730736,5.996560353,5.946457879,5.940148959,5.940277047,5.9402762,NA,5.065281792,11.06722622,8.710188842,10.05606619
MSE,7.809922882,6.558703088,6.190466096,6.140646913,6.079417284,6.000893066,6.000837943,5.987120883,5.982379954,5.982403491,NA,5.247737845,10.32034228,7.336146107,8.676908202
MSE,7.712584645,6.397475931,5.924427792,5.674826291,5.621122727,5.518788594,5.515889487,5.525997838,5.529022072,5.529084869,NA,5.047965984,10.72036119,10.03297223,9.440416698
MSE,9.136202853,8.044391858,7.320311176,6.973361233,6.829300521,6.837051286,6.882479442,6.952153409,6.956577851,6.956620259,NA,6.10588214,11.4872521,7.976981173,9.958307171
MSE,8.095501877,6.852258578,6.496867874,6.343465182,6.145208371,6.03809762,6.024493105,6.044927398,6.045513995,6.045488882,NA,5.41109304,10.75735197,9.74929276,9.045217924
MSE,8.608349363,7.377645591,6.918260455,6.806974134,6.726663507,6.692127475,6.685531582,6.638330561,6.638578071,6.638572587,NA,6.501248943,11.1061908,11.16727029,10.82032778
MSE,6.646501587,5.541091324,5.063028284,4.925683449,4.798374987,4.786798373,4.832109842,4.830738878,4.83959777,4.839547693,NA,4.55401188,10.19446637,9.2173888,7.977280238
MSE,7.640557183,6.799533219,6.569491233,6.478475696,6.35441203,6.269462815,6.276156801,6.278395385,6.282619149,6.282691561,NA,5.689568861,10.98562776,8.9363254,10.36406984
MSE,8.236854779,7.033536563,6.680367651,6.401121317,6.295251913,6.23170458,6.178863613,6.181368632,6.182767476,6.182722007,NA,5.327225702,12.29056297,10.67321716,11.22792018
MSE,7.576697604,6.450618641,5.770119429,5.522164897,5.428208817,5.248081194,5.272518957,5.315676328,5.318209115,5.318263682,NA,4.581708449,9.79829358,9.90942558,8.610151481
MSE,8.234927112,6.769503961,6.069815095,5.686869783,5.436875398,5.275217683,5.221328058,5.218409319,5.219662192,5.219661481,NA,4.447859035,10.59623004,8.97198656,9.616794158
MSE,7.255091496,5.979993918,5.520004894,5.237628392,5.11477569,4.995919249,4.922733976,4.869113047,4.859029694,4.858977545,NA,4.07308383,11.57429107,8.076738909,9.797619592
MSE,7.878243947,6.777494097,6.322110476,6.308196475,6.196007107,6.130140628,6.170168112,6.174760908,6.183320964,6.183367387,NA,5.699694963,10.3160885,9.738301196,9.59073786
MSE,8.562627425,7.569520204,7.172820585,6.97392873,6.850220157,6.826087245,6.821750166,6.858483706,6.859673624,6.859660456,NA,6.092942792,10.59981034,9.198877487,9.449600444
MSE,8.011212172,7.070507344,6.824405477,6.682179802,6.7321364,6.764458443,6.823304352,6.849670534,6.856196981,6.856512695,NA,6.394753401,11.0721495,9.507905522,9.246816099
MSE,8.105080821,7.207177227,7.049658634,7.067803216,6.922223082,6.856278318,6.76346899,6.715553749,6.715837561,6.715798722,NA,7.047632791,11.31897099,9.485884231,9.991597954
MSE,7.594378806,6.183058226,5.627661724,5.377911427,5.15196028,5.039724573,4.983450534,4.952626152,4.951071609,4.951050681,NA,4.582716038,10.31273279,8.923809809,8.926115619
MSE,8.73434384,7.491876959,6.951567586,6.65827513,6.449853005,6.408422318,6.394270786,6.408018432,6.411520572,6.411519022,NA,6.019536598,10.40194466,10.74193966,9.643145018
MSE,9.172944079,7.89392483,7.420308735,7.208313303,6.953396761,6.877163463,6.791912485,6.752920436,6.751408637,6.751444374,NA,6.563634042,11.05410235,10.10019455,10.41541388
MSE,7.323512348,6.169865768,5.723212314,5.494352827,5.393812371,5.295833898,5.307056793,5.302685413,5.302947091,5.302959266,NA,5.061841287,10.7649009,8.897811652,8.586988755
MSE,6.991797223,5.922308596,5.619067939,5.557469392,5.55539361,5.551523015,5.591011987,5.616368425,5.617036188,5.617100098,NA,4.934025058,9.651982783,8.405259653,8.925860046
MSE,8.469564397,7.671981061,7.311351332,7.123839606,7.087163491,7.116233337,7.179988363,7.178428156,7.179325147,7.17936795,NA,6.68700866,10.96641705,9.288034837,9.745895993
MSE,7.279966467,6.288057711,6.200557553,6.119045237,6.043398678,5.968351768,6.018053426,6.004177301,6.002989075,6.003297382,NA,5.450405843,9.943012558,9.79852389,9.322025928
MSE,6.793670095,5.669747471,5.420392475,5.286369201,5.288972501,5.365249126,5.395312821,5.42256355,5.423812435,5.423772992,NA,5.037219828,10.53585366,8.546969969,8.728829418
MSE,8.452461841,7.359605622,7.263173117,7.14573749,7.023707887,7.025011798,7.089798502,7.159140907,7.173117058,7.173093936,NA,6.676591317,10.94446817,9.600461271,10.09908553
MSE,8.693387979,7.858923275,7.528337858,7.387527108,7.339880476,7.242154442,7.206014889,7.209897348,7.210313624,7.210342251,NA,6.503229239,11.24490364,10.98055466,9.696874804
MSE,7.90431142,6.578291195,5.983593161,5.585656457,5.3966225,5.180149682,5.130940458,5.112279728,5.11924144,5.119196203,NA,4.646747469,10.25401693,9.707437707,9.237821649
MSE,7.835422159,7.02578289,6.456016917,6.19193302,6.162578356,6.117514075,6.126351527,6.129375578,6.131570668,6.131582922,NA,6.01323731,9.713134168,8.739037692,8.345214453
MSE,8.347711013,7.366829442,6.913617455,6.73619247,6.56939125,6.46534383,6.456300813,6.422068051,6.41947083,6.419395015,NA,6.334339198,9.936291041,8.643911696,8.904140534
MSE,7.414357017,6.299088823,5.850148235,5.594131813,5.288327013,5.105526204,5.122514511,5.121208092,5.118112434,5.118051404,NA,4.828053326,10.90094232,8.611022785,9.541437052
MSE,7.886085336,7.006804198,6.629272221,6.718519527,6.709837567,6.662189301,6.694003838,6.688766408,6.691466631,6.691503368,NA,6.345821478,10.36395404,10.1554198,9.917196217
MSE,8.017511625,7.109193376,6.678852883,6.570402255,6.588527723,6.618039654,6.600840949,6.564303003,6.563479686,6.563482911,NA,5.710272108,10.2137386,8.878153776,9.441138761
MSE,8.54806647,7.789527551,7.340000074,6.997729925,6.767793401,6.581828831,6.515901655,6.491405779,6.491155965,6.491145959,NA,6.356097452,10.10467948,9.185292183,10.15896511
MSE,8.758657342,7.261501304,6.596273246,6.329665082,6.033894377,5.804367879,5.766430121,5.752063583,5.754904951,5.754829546,NA,5.666205542,10.87258015,9.932171394,10.19250868
MSE,7.284564363,6.274352875,5.835717558,5.526877738,5.345618183,5.339806789,5.320164472,5.340170213,5.342683533,5.342676509,NA,4.989002982,9.945967157,8.941541345,8.386642686
MSE,6.878941827,5.339068645,4.969857689,4.897277544,4.840518217,4.680643003,4.621996809,4.651609094,4.655833159,4.655954052,NA,4.257644694,9.739221109,8.405395372,8.052728976
MSE,7.768066034,6.457692009,6.031741957,5.781726051,5.6467458,5.650944517,5.580114459,5.547425429,5.54758327,5.547635292,NA,5.018161979,9.681579638,8.688834718,8.591805029
MSE,8.049949378,7.209346078,6.978222534,6.846612708,6.883348287,6.776980665,6.719632989,6.707620184,6.705026876,6.705034081,NA,6.569703141,10.62714913,9.674202998,9.461824544
MSE,8.542706292,7.34816623,7.042234011,6.892265511,6.661288292,6.472453141,6.410498839,6.381157113,6.379341229,6.379320969,NA,6.434960538,10.74110334,8.969948713,10.16950946
MSE,7.759821525,6.242355774,5.743813646,5.378472744,5.234664278,5.030987393,4.98349223,4.998046739,4.998447386,4.998451737,NA,4.650384205,9.811199649,8.556017438,9.592082963
MSE,8.700149093,7.365523841,6.830080803,6.591364828,6.461855103,6.438945246,6.461070482,6.479746816,6.480420652,6.480470506,NA,5.916629636,10.83669729,10.19006095,10.46411972
MSE,8.53866207,7.368286383,6.880193941,6.720388064,6.5328596,6.362308338,6.272472411,6.271771518,6.277365718,6.277394548,NA,5.949617361,11.98632478,9.611285271,10.38342277
MSE,7.147097334,6.358006395,6.07117692,6.025471204,5.856433341,5.59475267,5.514078208,5.522681045,5.523187224,5.523238342,NA,5.269415961,10.90186502,7.864454788,9.62672548
MSE,9.242671643,7.981092899,7.416050324,7.13772035,7.118820687,7.037913625,7.055244334,7.08901319,7.089074083,7.089010402,NA,6.65939737,11.19710913,11.09918167,10.12932621
MSE,9.077969409,8.206475595,7.751637382,7.597885978,7.440197357,7.392874167,7.369653761,7.368720858,7.369350436,7.369368195,NA,7.628055716,11.26602009,11.43505172,10.34251086
MSE,8.232393267,6.794083418,6.257244658,6.178895384,6.104243416,6.054546826,6.006635545,5.954319113,5.953793793,5.95379995,NA,5.3780566,10.04359653,8.789114354,8.734850429
MSE,6.612289379,5.351075959,4.893956502,4.708783738,4.711070229,4.679811144,4.680214616,4.671568831,4.673726952,4.673788843,NA,4.270459763,9.325633085,9.586642108,8.603419754
MSE,7.005366475,5.953720166,5.52181463,5.422399735,5.342919772,5.206526281,5.199008575,5.242677392,5.242918483,5.242937248,NA,5.200421979,10.36436171,7.383402888,8.482940278
MSE,7.648803982,6.487409207,5.861317056,5.491977366,5.319239468,5.27644947,5.22582681,5.124890026,5.120319327,5.120237541,NA,4.768950235,10.64172458,8.596724612,9.133045609
MSE,7.287432422,6.442520904,5.923019122,5.791853409,5.778902011,5.817132343,5.875712814,5.862572206,5.861786224,5.861855409,NA,5.241421765,9.844753685,8.835929149,9.829399717
MSE,8.810176622,7.619761423,6.998123814,6.901190098,6.69606231,6.491541448,6.470174763,6.474228968,6.476486812,6.476483898,NA,6.286012745,9.631944394,10.11941968,9.388220504
MSE,8.368331982,7.28088877,6.877222029,6.503911593,6.20444596,6.100626645,6.022314819,5.987860995,5.988928894,5.988902076,NA,5.887037407,11.40738691,9.08778068,10.66400231
MSE,8.410277196,7.302325693,6.695975125,6.446813666,6.225308491,6.055549321,5.981821201,5.950147144,5.946611114,5.946558725,NA,5.397841737,9.813804569,10.76903189,9.360665342
MSE,6.929334928,5.909654505,5.490266235,5.148593097,5.001158622,4.827611546,4.747623706,4.714539992,4.713691685,4.713697928,NA,4.435148053,9.383126331,8.743047805,9.293377961
MSE,7.880780448,6.677494712,6.119624526,5.916448348,5.801110301,5.774476992,5.791611152,5.789012049,5.782199791,5.782166881,NA,5.62809471,10.01970257,8.426791649,9.149905251
MSE,7.325763874,5.972853252,5.591424915,5.420364885,5.259188981,5.212429011,5.256167064,5.285148301,5.286260999,5.286266611,NA,5.007156201,10.60520554,9.685445756,9.447669672
MSE,6.797234004,5.722576579,5.55065676,5.545651486,5.567201045,5.474716405,5.455166054,5.420324134,5.424177568,5.424137213,NA,5.112569837,9.617403878,9.010473583,8.227292113
MSE,8.334127601,7.146079163,6.512881483,6.323699128,6.265954561,6.08336473,6.005835581,6.014018091,6.014071596,6.014146015,NA,5.755089295,11.01074159,8.897470385,9.998699234
MSE,7.369815578,6.386382968,6.201002645,6.119036854,6.044490633,5.941533845,5.977728551,5.969837429,5.969323971,5.969337701,NA,5.452608469,11.18329805,8.964123756,10.0800864
MSE,7.775639104,6.72724456,6.306867357,6.030451988,5.889328037,5.771412933,5.752674032,5.737283026,5.73890456,5.73885252,NA,5.62063332,9.931766161,9.118910606,8.905492553
MSE,7.740822875,6.505370464,5.988814753,5.729813096,5.663146803,5.611985938,5.631701216,5.611657554,5.608970959,5.608985116,NA,5.366205906,10.70252712,9.298080206,9.700782335
MSE,9.448524043,8.449859932,8.111534848,7.955109086,7.873405705,7.659353491,7.505333732,7.456801049,7.45709622,7.457064382,NA,7.498673233,11.21875147,11.09160272,10.38276637
MSE,8.930348219,7.710072695,7.072808245,6.757483896,6.607570426,6.507955304,6.453537003,6.436166817,6.43698719,6.436968446,NA,6.240448137,10.57141161,9.133668702,9.166788977
MSE,7.205191683,6.195147385,5.755052479,5.542777555,5.428449502,5.380177289,5.283000806,5.291237248,5.293766479,5.293788215,NA,5.007531869,9.400388339,7.92517117,8.628045669
MSE,7.665074214,6.19514977,5.827394361,5.835783127,5.759932577,5.762952658,5.698158701,5.640891594,5.640324702,5.640264192,NA,4.875357382,9.59975808,9.098901114,9.960692384
MSE,8.333502754,7.04697056,6.480996119,6.208393109,6.032167815,5.835335961,5.806460384,5.822871068,5.822448122,5.82245551,NA,5.129028665,10.98655698,8.496938805,9.099060626
MSE,7.866133373,6.444275438,5.967416241,5.721700939,5.652167771,5.575154282,5.566899095,5.618757057,5.626405348,5.626432562,NA,5.640142406,10.25168214,9.475884247,9.885374537
MSE,7.923850472,7.527399705,7.29511674,7.212688651,7.228214604,7.131788885,7.053585561,7.050435045,7.049667384,7.049713637,NA,7.051915836,10.46918562,8.835180935,9.355825419
MSE,8.355491013,7.540429307,7.470254651,7.452055591,7.46618854,7.237533947,7.148747961,7.111910852,7.111929974,7.111959249,NA,6.84269787,10.86870929,10.22479436,9.101941287
MSE,8.856327495,7.84067834,7.490827659,7.371920918,7.177630773,7.100822601,7.105418122,7.131383707,7.13596505,7.135935486,NA,6.738571913,11.64608887,9.137086312,9.654508868
MSE,7.968168749,6.583390913,6.107770409,5.911816014,5.888344982,5.918115473,5.944301741,5.969874181,5.972070506,5.972104177,NA,5.551940352,10.61384133,8.84219608,9.37074778
MSE,7.295753584,6.15965195,5.912109984,5.810528648,5.717522147,5.774551279,5.792119161,5.821561811,5.822797463,5.822796433,NA,5.49717811,9.386924272,9.718076978,8.190284964
MSE,8.080696212,7.040804547,6.602994455,6.44750557,6.203695022,6.048158012,5.921715617,5.855860454,5.855428925,5.855493493,NA,5.324233386,10.1721288,8.792829879,9.347708957
