,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
MAE,5.946070714,4.884199751,4.575669301,4.230872604,4.193260368,4.105951307,4.070712117,4.078837967,4.088962899,4.08899118,NA,3.527535527,7.497296103,7.35216002,6.00099649
MAE,7.358240217,6.289870147,5.674653398,5.374810294,5.148060581,5.021323616,5.009764799,4.980750329,4.979672096,4.979723155,NA,4.466603304,10.09291981,7.507399925,7.630506548
MAE,6.556235845,5.543020698,5.026834678,4.613006966,4.237623803,4.001793432,3.868018793,3.849547256,3.849980471,3.849924225,NA,3.946918161,8.822020197,6.613486416,7.607604787
MAE,6.272676478,4.964694605,4.711156658,4.461096224,4.203412804,4.062390006,4.007243803,4.003730611,4.007611606,4.007577572,NA,3.877238364,8.834333174,6.915849017,7.257581858
MAE,6.592735001,5.624583333,5.23352437,4.973568829,4.723211924,4.515311359,4.425177238,4.428978727,4.426289846,4.426271188,NA,4.001145336,9.176761642,7.393061922,7.705632955
MAE,7.506225172,5.971168764,5.35607576,5.0127034,4.77096533,4.59543504,4.477653991,4.430366999,4.426831593,4.426742225,NA,4.310354775,8.441758242,8.005329575,7.486054583
MAE,6.505100959,5.506104518,4.925724548,4.593879789,4.308949252,4.034122055,3.913123724,3.922259463,3.927959058,3.92799681,NA,3.907233878,8.627619833,8.045713094,7.922424705
MAE,6.746845067,5.815339256,5.215667579,4.823703261,4.56327462,4.44541921,4.295718356,4.282645716,4.283067409,4.283104605,NA,4.265821842,8.363064803,7.462309284,7.248436721
MAE,5.775770639,5.213697624,4.794451708,4.775196535,4.585744808,4.453589806,4.361876088,4.333295959,4.33305954,4.33305616,NA,4.062936198,7.827966093,8.220463982,7.09843692
MAE,6.565991466,5.123482848,4.412863423,4.047671328,3.908760786,3.736525763,3.635208886,3.629445594,3.631010338,3.631088142,NA,3.534122792,9.220788883,7.086092982,6.9947395
MAE,6.140294256,4.975937076,4.653126964,4.340437323,4.035202505,3.843440056,3.672821216,3.606122986,3.606919867,3.606933822,NA,3.677123347,8.648206374,6.885890057,7.382399602
MAE,5.972607344,4.822549406,4.442758283,4.197323708,4.055191605,3.955759885,3.882712947,3.860377729,3.861905887,3.86186427,NA,3.5508928,8.172563869,7.385399004,6.902260364
MAE,6.104942623,4.893499565,4.354819683,4.065111377,3.8741476,3.796583824,3.743866788,3.728983067,3.72902075,3.72899876,NA,3.486104821,8.560387006,7.266787361,6.923769628
MAE,6.596099109,5.644092979,5.132817687,4.789651607,4.463914279,4.201377382,4.06615203,4.045680467,4.048498573,4.048445665,NA,4.206554612,8.866902588,7.185374293,7.211277665
MAE,6.573071069,5.598529208,5.078040472,4.730667904,4.471322491,4.302558562,4.2690327,4.233912389,4.229774502,4.22977659,NA,4.080883044,7.483735897,7.990556514,6.947057621
MAE,6.10971728,4.912808012,4.635523065,4.339526268,4.250331488,4.118357693,4.072099963,4.074170155,4.071109977,4.071149201,NA,3.922620034,8.449464839,7.538657818,7.272944931
MAE,6.349279831,5.199640229,4.81332028,4.541317275,4.316517591,4.197203366,4.119593663,4.086500596,4.087948225,4.088019041,NA,4.223092392,8.310185559,7.641679917,7.225955361
MAE,6.032205973,4.741398215,4.497128233,4.120117387,3.674617277,3.482249415,3.430943799,3.383622473,3.380599077,3.380671176,NA,3.262044035,8.263923474,6.710662258,6.972359911
MAE,5.455840668,4.566627397,4.423457546,4.256837395,4.025059603,3.767803437,3.630699257,3.593967624,3.587598639,3.587619725,NA,3.715557069,7.178613616,7.939892247,5.995790236
MAE,6.200725806,5.445743127,4.989400206,4.58361724,4.259295642,3.981615123,3.843250947,3.847260224,3.84639172,3.846332676,NA,3.876136126,7.797626704,7.11021856,7.708724702
MAE,5.702571671,4.703774547,4.372447898,4.110575326,3.802410019,3.653877348,3.673460016,3.663690221,3.667439652,3.667504758,NA,3.566227222,7.627765884,6.739011793,6.748660004
MAE,5.717939915,4.93469095,4.467335907,4.232416291,4.014206754,3.814174533,3.64228936,3.577151931,3.574902488,3.574903141,NA,3.619549794,7.695455269,7.928977243,6.556106875
MAE,6.507157867,5.400192691,5.077548257,4.9662871,4.862094886,4.708204542,4.619675018,4.607170477,4.608101241,4.608246537,NA,4.07778849,8.46415191,6.743483544,6.993395269
MAE,6.937288983,5.825752101,5.244845008,4.836990896,4.56462974,4.449335309,4.448082855,4.442398094,4.444729728,4.444712458,NA,4.252270954,9.271479541,7.528296343,7.175050448
MAE,6.206324442,4.773436378,4.623483682,4.491317277,4.30828965,4.21523173,4.218403681,4.220283446,4.221193097,4.221187338,NA,4.143797301,9.651846038,7.263959745,7.170235528
MAE,6.045880397,5.099329738,4.622493872,4.417902776,4.23593008,4.069861141,3.998755955,4.018027528,4.01821084,4.018241832,NA,3.980341939,8.847092421,6.571928736,7.580638436
MAE,7.093022734,5.879499197,5.186658536,4.846451939,4.591737802,4.373599594,4.245723605,4.211782789,4.208062516,4.208132796,NA,3.711692078,8.464088692,7.800638845,7.948144658
MAE,7.11558539,5.814657898,5.087835856,4.849908012,4.601808913,4.367206726,4.325581478,4.301504921,4.295024639,4.294971848,NA,3.698755237,9.400323517,7.555868539,8.222585843
MAE,6.393869767,5.571365531,4.956985532,4.581597835,4.303252511,4.060844601,3.974349679,3.978080943,3.984358825,3.984379977,NA,3.906435324,8.730238307,7.054684831,7.741294372
MAE,5.922085645,5.25084683,4.821273815,4.531545926,4.243024573,3.903995691,3.727121236,3.736048739,3.744309211,3.744381714,NA,4.026470128,8.123905663,7.438638613,6.447975723
MAE,5.751266919,4.809365609,4.58403428,4.481652272,4.282753399,4.145035591,4.050782998,4.019979275,4.024384835,4.024371168,NA,3.9592733,7.13211076,6.92505081,6.303842172
MAE,6.168980024,5.049242659,4.656903985,4.400543889,4.177837716,4.020157101,3.964516818,3.946250415,3.944777013,3.944690549,NA,4.017445979,7.290253559,6.831064454,6.628203601
MAE,6.380583667,5.124187042,4.786973521,4.353279606,4.054007972,3.828807867,3.681262551,3.69108225,3.693540289,3.693518792,NA,3.567755292,9.140205951,7.091150527,7.982001987
MAE,6.640293442,5.682337553,5.182565209,4.794447377,4.435115039,4.276806645,4.153412508,4.144061598,4.144277889,4.144232211,NA,3.755124218,8.792642509,7.372358945,7.723126779
MAE,6.030524639,4.956713337,4.458253812,4.078928971,3.761017542,3.549066348,3.435821671,3.411391023,3.41079297,3.410817627,NA,3.679415407,7.886860214,6.854454281,7.549136947
MAE,6.280642855,5.106915146,4.651910944,4.398474916,4.21649894,4.041674739,3.941986654,3.926457282,3.927714373,3.927624901,NA,3.660752499,8.893764838,8.132171181,7.015978938
MAE,7.242176813,6.150971717,5.552836239,5.271385053,5.053899154,4.851116053,4.706889103,4.629909193,4.625341948,4.625303932,NA,4.616223034,8.572730794,7.340683509,7.624596575
MAE,6.54297291,5.234082218,4.682458863,4.428182385,4.33443985,4.038255489,3.853888862,3.785905135,3.773371036,3.773296285,NA,3.90033521,8.425999045,7.244037928,7.16051013
MAE,6.811088472,5.630998852,5.178161567,5.005714507,4.874803699,4.735977858,4.713194652,4.715321302,4.718574673,4.718597642,NA,4.512049218,8.474499165,7.561955825,7.301341593
MAE,6.072199478,5.41628984,4.826171999,4.497552057,4.276581199,4.173152197,4.115939546,4.080553303,4.079597029,4.079576761,NA,3.862177585,7.512375982,6.960300428,7.47041007
MAE,6.783151084,5.411440934,4.965731252,4.798647586,4.780297105,4.748300998,4.780059233,4.79686887,4.796846846,4.796877982,NA,4.603495551,8.658793755,7.103513048,6.817876582
MAE,6.632264775,5.580415378,5.171542766,4.866932631,4.545553669,4.283932632,4.229221474,4.237233771,4.239859169,4.239850575,NA,3.835592743,9.144135131,7.600898374,7.531031406
MAE,5.860824585,4.572383524,4.316100139,3.986585188,3.837936845,3.635871903,3.531235701,3.478742679,3.479282158,3.479311398,NA,3.285549389,8.446444383,7.176539719,6.578339757
MAE,6.153466459,5.678929638,5.254166964,5.033252882,4.728591324,4.533629096,4.423043178,4.384838118,4.384954981,4.38490249,NA,4.261859453,8.588953691,7.694250045,8.008341272
MAE,6.124683581,5.130250453,4.648329691,4.32539224,4.009317986,3.820982353,3.637914603,3.588028506,3.588263845,3.588407175,NA,3.587190233,8.715635593,6.76916721,7.883048107
MAE,5.660291033,4.423177824,3.973104587,3.819634904,3.673850686,3.598347537,3.544487201,3.488198934,3.491432853,3.491455194,NA,3.533428773,7.647117315,7.429129527,6.112037577
MAE,5.939076229,4.944225251,4.497954402,4.196332751,3.818278845,3.578145265,3.46040457,3.471056239,3.471980877,3.471986351,NA,3.390447296,7.959861534,6.229622633,6.763998677
MAE,5.519202244,4.688479765,4.235284363,4.101858323,4.095091157,3.980840841,3.970816686,3.961112624,3.963496491,3.963548955,NA,3.599374861,8.098687015,6.913828347,7.088869127
MAE,6.655577135,5.452276531,4.882477073,4.397400996,4.090648216,3.918328375,3.858125845,3.845871501,3.846938582,3.846937899,NA,3.689404345,7.990172336,6.873787633,6.318008766
MAE,5.820338372,4.904530237,4.474847104,4.213754925,3.923210071,3.785834105,3.743184749,3.703561935,3.702064941,3.702047937,NA,3.595233349,7.965840677,7.064131396,6.487415276
MAE,5.912830805,5.194596363,4.729499136,4.454931948,4.284593439,4.064438125,4.03328071,4.031218914,4.031498606,4.031481153,NA,3.817155998,8.025096399,6.671848355,6.799539962
MAE,6.211693064,4.777577079,4.526381826,4.292806271,4.08455059,3.934764008,3.819934771,3.801636432,3.80632054,3.806258566,NA,3.476044887,8.390961112,6.306888042,6.605265814
MAE,6.230463401,5.06005838,4.625336704,4.276039833,4.173962666,4.01956798,3.951974592,3.850568478,3.847589222,3.847608542,NA,3.77840876,8.649597014,8.00621671,7.385038589
MAE,6.514457238,5.087917332,4.629616047,4.326836861,4.156664961,3.906730229,3.793386984,3.754747292,3.763361704,3.763350755,NA,3.127646327,7.419020699,7.06253563,6.061864936
MAE,6.4634338,5.590957352,5.233202893,4.787634945,4.446978473,4.245719202,4.073179866,3.997125257,3.997363894,3.997426155,NA,4.264096794,8.10022902,7.341497556,7.077468418
MAE,6.340735625,5.050928327,4.531313661,4.255764175,3.988442024,3.783801223,3.724660573,3.693128775,3.690921732,3.690905973,NA,3.726633681,8.284102123,6.73669579,6.668162253
MAE,5.889888401,5.173663513,4.825536445,4.575734401,4.388529842,4.283789706,4.183213678,4.179007645,4.180141577,4.180202434,NA,3.948809254,7.478147094,7.156277833,7.061317939
MAE,5.997986502,5.342818363,4.870781683,4.576397914,4.301296417,4.121937689,4.069011663,4.042514482,4.042108504,4.041948537,NA,3.968320944,6.640942047,7.440468144,6.734849122
MAE,6.252542955,5.237179359,4.812777972,4.526683072,4.225003761,3.953708193,3.821285459,3.758644937,3.756962549,3.756984006,NA,4.074118816,7.738384978,7.828638994,6.816991177
MAE,6.192695902,4.949955935,4.461436378,4.287533013,4.065848051,3.839631367,3.756822561,3.734337355,3.734606063,3.734682517,NA,3.642584981,8.623286772,7.783689951,6.894825499
MAE,6.985797932,5.758128353,5.192836735,4.907658891,4.865929915,4.775881394,4.750871709,4.733146225,4.731803362,4.73185468,NA,4.399829398,8.642514027,7.468306837,7.127342261
MAE,6.035043794,5.049239677,4.467465192,4.27332741,4.116497781,3.978060803,3.886396877,3.849023409,3.8532294,3.853259091,NA,3.638984747,8.218579658,6.865096115,6.964205455
MAE,6.828718292,5.755807139,5.098728494,4.78083311,4.518334211,4.341040444,4.230156499,4.178040802,4.177451403,4.177404698,NA,4.145527094,9.265674737,7.614221985,7.814126726
MAE,5.662436478,4.473500004,3.93017162,3.522843867,3.166305991,3.038916819,3.036735445,3.035403609,3.04347518,3.043737096,NA,3.022882543,7.286306026,6.49491,6.166843941
MAE,6.170176548,4.818075124,4.293260395,4.01448548,3.705607044,3.561375587,3.462503377,3.412597763,3.413497827,3.413542644,NA,3.626186727,8.610144143,7.059116742,7.136472795
MAE,6.371997996,5.419777833,4.705226382,4.413109034,4.252978748,4.142066906,4.062660929,4.063651643,4.065006876,4.064992583,NA,4.030201814,9.280251759,7.34725334,7.318114619
MAE,6.198318307,5.550004778,5.15518754,4.953973704,4.860237453,4.789261692,4.652665708,4.62436958,4.623970186,4.62414812,NA,4.58942755,8.681435984,8.038354223,7.167678584
MAE,6.294383705,5.353659517,4.910926967,4.672472861,4.388971421,4.251954952,4.184956004,4.164356043,4.16473508,4.164772025,NA,3.965800238,8.487240093,6.207686773,6.915449954
MAE,6.102358756,5.01457493,4.618404831,4.263847976,4.105608207,3.968612559,3.789839912,3.679278128,3.675072791,3.675053747,NA,3.591133761,8.173549337,6.626660554,6.56984807
MAE,6.374759314,5.426077745,4.626054531,4.225622591,3.951722263,3.693779218,3.54482901,3.525763677,3.524755549,3.524746507,NA,3.515485349,7.411186543,7.509435147,6.817188509
MAE,6.463695185,5.731323153,5.367438244,5.090665814,4.746776576,4.590467418,4.424402571,4.356235481,4.354799271,4.354804049,NA,4.202117038,8.849336537,6.734805019,7.604866095
MAE,6.687989328,5.041152705,4.490345516,4.154567955,3.829177763,3.479798628,3.39493819,3.355453,3.356025508,3.355990213,NA,3.279228358,8.00262264,6.418498126,6.652405365
MAE,6.920007531,5.726410675,5.392253681,5.066219536,4.943144363,4.788881463,4.768789148,4.774213017,4.77610645,4.776053239,NA,4.143119878,8.341861921,7.930128385,7.260761225
MAE,5.914564984,4.585640443,4.120509826,3.939516671,3.682593233,3.515819361,3.480465458,3.476708311,3.474947099,3.474883847,NA,3.597723868,8.134028024,6.69951167,6.604245792
MAE,6.027760179,5.076562204,4.607608252,4.304059694,4.03448293,3.898749779,3.744223304,3.7057069,3.718604533,3.718670445,NA,3.474236686,7.681468429,7.57794506,7.660452369
MAE,6.224552591,5.202743576,4.686579762,4.351619465,4.195309894,4.069634748,3.921213006,3.860055155,3.853535231,3.853494607,NA,3.693952835,7.970149517,8.211750157,7.062916428
MAE,6.192374726,5.099246252,4.467366803,4.061383075,3.835301092,3.694525179,3.665202951,3.616452685,3.617091508,3.617064044,NA,3.674777472,7.988597446,7.732718914,7.138416249
MAE,6.402185102,5.274158333,4.722551125,4.434489528,4.209637177,3.969220632,3.831705685,3.80006384,3.802136727,3.802299458,NA,3.761715047,8.21602798,6.832066581,6.820254896
MAE,7.136525782,5.835985895,5.343078003,5.08925714,4.866540302,4.772769483,4.686135252,4.681093041,4.679405348,4.679312271,NA,4.284664869,8.512036971,8.075786584,7.513547152
MAE,5.848737626,4.436143126,4.148344136,4.085902388,3.898381527,3.668512177,3.640091382,3.652293115,3.654230155,3.654261135,NA,3.820894904,8.607573878,7.21000242,6.996336294
MAE,6.669579938,5.852737731,5.346128862,5.038357629,4.75119091,4.495042435,4.40731055,4.352500477,4.349454186,4.349447183,NA,4.078997175,9.039937848,7.820643833,7.669439271
MAE,6.233845654,5.169978806,4.980451613,4.722981062,4.430855332,4.154542813,3.968329621,3.946745627,3.943114995,3.943128695,NA,3.837824889,8.855274492,7.162783658,6.976741076
MAE,5.887546438,4.850434843,4.530783605,4.173547264,3.908788792,3.791695194,3.886744364,3.899821557,3.9013755,3.901392198,NA,3.735631367,8.563640748,7.519848769,7.246187374
MAE,6.923702882,5.971002435,5.636601632,5.47617386,5.329484912,5.166982517,5.061691225,5.060585144,5.059471357,5.059432694,NA,4.292966809,8.705009491,7.79700942,6.601907587
MAE,5.467585753,4.595733344,4.268192877,3.972491238,3.852387913,3.763631715,3.664267151,3.665489697,3.66502255,3.665025495,NA,3.472047563,8.014016973,7.484272899,6.857508169
MAE,6.552094413,5.366349715,4.81728432,4.42317703,4.181626942,3.853690487,3.693561956,3.653472054,3.656089952,3.656076258,NA,3.761125046,8.218042209,7.627967671,7.038785725
MAE,7.067714586,5.996950348,5.559529647,5.348206579,5.182601172,4.984326107,4.926510616,4.899331527,4.895950613,4.895980365,NA,3.875378723,8.518972545,7.275695821,7.757820134
MAE,5.993071922,4.854075131,4.457689873,4.231129142,4.070463248,3.885724397,3.732509333,3.648217022,3.643752791,3.643751045,NA,3.636786526,8.521390564,6.979905578,6.894804266
MAE,6.524395935,5.311477986,4.700390798,4.474045011,4.158128062,3.969217732,3.953546148,3.99238541,4.000021113,4.000070535,NA,3.796459421,8.1711759,7.410438045,6.680237419
MAE,5.935966746,5.248727821,4.71452882,4.418253486,4.120153139,3.887708888,3.741852285,3.666170592,3.666286194,3.666395813,NA,3.845971247,8.275598909,7.216304239,6.799363321
MAE,6.621037845,5.340946704,5.023506347,4.724287493,4.514485498,4.400828145,4.288402274,4.314108933,4.317140078,4.317117834,NA,4.204289819,8.014291295,7.418133872,6.509159795
MAE,6.128860655,4.979147949,4.394936683,4.15229124,3.938911869,3.774234167,3.679578827,3.676210411,3.681316092,3.681353073,NA,3.35542108,8.051846474,6.562003502,6.893194298
MAE,5.892125936,5.527795852,5.131402739,4.735233398,4.5525985,4.351366811,4.256288918,4.233363897,4.235692431,4.235708749,NA,4.408433378,7.895765194,7.910208895,6.962493241
MAE,5.850580925,5.050531119,4.453876861,3.940454734,3.553985,3.315402926,3.272874256,3.243218499,3.240068772,3.240058252,NA,3.405586844,7.897735245,7.096798349,7.748794099
MAE,6.296098498,5.044270312,4.640570066,4.524535321,4.311871775,4.194498735,4.056024278,4.084401918,4.085073804,4.085041032,NA,3.821610439,8.439189104,6.963572429,7.053860452
MAE,5.825393896,4.577406883,3.990248898,3.838587537,3.642089231,3.417624592,3.34425755,3.364299034,3.369683959,3.369613234,NA,2.937378443,7.42478847,7.099424176,6.574926949
MAE,5.942866188,4.977003649,4.609818434,4.253115404,3.961420291,3.670314152,3.551093339,3.522948611,3.522471579,3.522495604,NA,3.789772507,8.064545769,6.190793678,6.506085626
MAE,6.488421281,5.67570249,5.40438426,5.21485751,5.05483309,4.946340129,4.900701556,4.960274904,4.963727673,4.963769379,NA,4.721355183,8.180430677,7.330151872,7.542040696
MAE,6.404879337,4.983784132,4.517260623,4.192206791,3.950566413,3.765144898,3.668882417,3.626846691,3.627131228,3.627194887,NA,3.163114971,8.252468238,6.215955789,7.137710766
MAE,7.039841906,5.47376837,4.987366074,4.744223817,4.499985741,4.279052277,4.111362231,4.060732025,4.053213745,4.053200082,NA,3.341080776,8.868672738,8.412127114,7.469944714
MAE,6.058300877,5.197607389,4.631302885,4.326077479,4.0750663,3.918292574,3.84162104,3.832773206,3.831967136,3.831999668,NA,3.642409204,8.872875675,7.095891657,7.703488263
MAE,6.280370549,5.203453955,4.875983923,4.67254334,4.399719223,4.218088109,4.0690713,4.037702051,4.042346605,4.042289927,NA,4.163793508,7.601378352,6.868398927,7.932911725
MAE,5.810451838,4.661271225,4.32474274,4.102189466,3.898398423,3.714517242,3.658004386,3.616567128,3.615897099,3.615928521,NA,3.590106994,7.472447001,7.043841806,5.881154652
MAE,7.019385861,5.832132024,5.303456766,5.02649521,4.811738662,4.555446499,4.383117606,4.334060542,4.334321359,4.334384916,NA,4.150061937,9.048113179,6.818755309,7.780321451
MAE,6.175266353,5.065216517,4.470794807,4.286631588,4.118548879,3.937362185,3.868589058,3.859875674,3.859737128,3.859829019,NA,3.551555213,7.826716849,6.795829866,6.630785504
MAE,6.538934264,5.456219542,4.890789242,4.57578431,4.270668602,4.025795491,3.848654301,3.821228706,3.820618166,3.820650379,NA,3.611942951,8.300174668,7.977324419,7.618963057
MAE,6.788620279,5.42292534,4.813196962,4.474314271,4.195241316,4.106684088,3.981997266,3.95679534,3.964904472,3.96492471,NA,3.389486165,7.75344832,6.573151156,6.558523643
MAE,6.096572081,4.973477502,4.619153143,4.263767895,3.999776255,3.77378269,3.675552973,3.62254787,3.617933372,3.617934829,NA,3.637532943,8.564622343,8.338179661,7.063845567
MAE,6.291698266,5.006099459,4.476151729,4.144458938,3.903141526,3.715372086,3.610168209,3.553761845,3.55214957,3.552178123,NA,3.094570045,8.637125917,7.632834641,7.112993159
MAE,5.921570405,4.98246916,4.646065678,4.292576118,4.000362532,3.858738836,3.831873262,3.837901681,3.83985389,3.839924598,NA,3.610212313,8.399269595,6.899109416,7.517296739
MAE,6.454484018,5.630228046,5.214814147,5.026894132,4.813806904,4.718847755,4.70825194,4.682077304,4.680430162,4.68037574,NA,4.569049749,7.829806434,8.85746847,7.117864143
MAE,6.930753006,5.607263097,5.074179986,4.711860249,4.395336042,4.120208659,4.013162342,3.952065032,3.94996917,3.949923381,NA,3.653925252,8.305615086,7.851796291,7.047745934
MAE,6.369838916,5.214475542,4.638760867,4.31128874,3.965881904,3.766673532,3.591119898,3.540586288,3.537624994,3.53762148,NA,3.340319247,9.113906781,6.968882545,7.84298187
MAE,6.663654109,5.714743917,5.174842466,4.890585029,4.53173057,4.256831039,4.148935865,4.103309609,4.102998459,4.103046118,NA,3.498223468,8.45396178,6.523982922,7.336859311
MAE,5.687780534,4.89174311,4.458093009,4.246360696,4.117993681,4.003715809,3.864471008,3.864076266,3.867753088,3.867747499,NA,3.77516109,7.953722064,6.925070986,6.391468047
MAE,5.460009612,4.62729695,4.213350259,3.994078315,3.916091421,3.826326285,3.803707067,3.790899614,3.791261466,3.791245091,NA,3.351014563,8.426223565,7.011054383,6.951382918
MAE,7.163296453,5.868050421,5.25173099,5.005920857,4.805797097,4.637103282,4.565915725,4.527892489,4.527212345,4.527273605,NA,4.099234043,8.391472207,7.52912169,7.734911025
MAE,6.601329173,5.125367131,4.520009273,4.374077846,4.09585164,3.877253841,3.713141247,3.673880162,3.672113892,3.672203069,NA,3.597064813,7.974076211,6.754966669,6.910734776
MAE,6.116041504,4.779079895,4.296426957,3.974219435,3.65274251,3.492297076,3.408095916,3.399434728,3.400124465,3.400176041,NA,3.484563603,7.103852367,6.765444495,6.068874385
MAE,5.81778206,4.847821813,4.433824019,4.195240408,4.099753479,4.025424381,4.021833717,4.012958584,4.013748296,4.013806797,NA,3.809991389,8.337031375,7.260960674,6.969364028
MAE,6.754296713,5.615121946,4.965694402,4.735586701,4.599456072,4.422786034,4.334524715,4.297618923,4.294570345,4.29447849,NA,4.005894953,8.120850816,7.078060262,7.094681941
MAE,6.649322412,5.385335843,4.968101348,4.599571394,4.347594455,4.219880297,4.177147482,4.168117749,4.172746342,4.172841907,NA,3.808167986,8.648858581,7.737096836,7.444218434
MAE,6.146386609,5.300691125,4.826736523,4.617231694,4.512715158,4.332416071,4.206495324,4.206398449,4.209739367,4.209769884,NA,3.988583883,9.337043257,7.520079092,7.409989683
MAE,6.151153825,5.159134658,4.570039581,4.29501857,4.043005756,3.86648807,3.772173103,3.759538135,3.761953991,3.761970634,NA,3.691539059,8.298326269,7.925138277,7.842377437
MAE,6.294567108,5.141109311,4.556723555,4.242797846,3.937578659,3.763905773,3.684059721,3.677888216,3.680891585,3.680972681,NA,3.565816471,8.420861882,6.17192552,7.118702866
MAE,7.176656479,5.829946021,5.161461184,4.723522794,4.495354545,4.340715283,4.178807505,4.119100395,4.115606867,4.115576748,NA,4.398451285,9.093247467,6.684852743,7.618179719
MAE,6.135099003,4.787666872,4.551239241,4.409397733,4.336887392,4.192550185,4.019042904,3.973897375,3.976241997,3.976265161,NA,3.717403754,8.350365147,7.450862007,6.81911504
MAE,6.395048043,5.316677675,4.918048539,4.711058352,4.510619062,4.292702168,4.15707967,4.145877561,4.146872848,4.146804729,NA,4.211225496,7.442111196,7.259024614,6.373056287
MAE,6.537090587,5.849778599,5.372880911,5.221652237,5.119714216,5.077528985,5.064247246,5.058700569,5.060242912,5.060219989,NA,4.891268281,8.162669248,6.757637907,6.417801766
MAE,5.874949778,4.5897669,4.048106634,3.736167636,3.450889754,3.27755001,3.223420579,3.182617828,3.182744258,3.182828084,NA,3.283511859,7.341384841,6.704013419,5.966453654
MAE,5.780704845,4.513935581,4.250644777,4.079358546,3.954604981,3.889878545,3.802271959,3.822832465,3.829688108,3.82970437,NA,4.113559089,7.91107571,6.790833147,6.57850424
MAE,6.614595838,5.39970435,4.882739276,4.469805794,4.292419161,4.07628038,3.889694923,3.856270644,3.856003384,3.856002109,NA,3.811728843,8.094265989,7.438688327,6.720446695
MAE,6.044638674,5.1067655,4.817984001,4.630079686,4.488719992,4.326168251,4.175315233,4.152880743,4.153507642,4.15345365,NA,3.894923592,8.503233339,6.232511647,6.735276881
MAE,5.956746354,4.85660637,4.568341027,4.394716904,4.339260981,4.244473996,4.110684171,4.056465454,4.052543891,4.052520493,NA,3.736409349,7.888956276,6.937587821,7.080211708
MAE,6.267381759,5.385966135,5.033062562,4.736298326,4.553790363,4.375818985,4.371725808,4.383653883,4.386133973,4.386117141,NA,4.107015557,8.02645492,7.44405455,6.941840291
MAE,6.1122877,5.078624258,4.525527907,4.206684407,3.998797016,3.896956804,3.904898596,3.907137,3.909034146,3.909085096,NA,3.449524897,8.065029683,6.802296095,7.059574474
MAE,6.182764075,4.839038503,4.312302995,4.156845827,4.038270375,3.97045402,3.88665454,3.835440757,3.83199722,3.832006725,NA,3.726120195,8.302833513,6.355454007,7.100948335
MAE,5.934373397,4.961538877,4.73331504,4.59191092,4.364311934,4.106119379,4.011914698,3.941319563,3.936594926,3.936578186,NA,4.156522866,8.291434762,7.630442849,6.331995221
MAE,5.883352722,5.126495677,4.665471151,4.422654789,4.254425549,4.197665727,4.168860079,4.17875554,4.178730808,4.178708715,NA,3.760849254,8.605014223,6.745608458,6.943248259
MAE,6.077836754,5.020967306,4.759241191,4.715832232,4.59485627,4.487894997,4.418659291,4.352545633,4.350322792,4.350259759,NA,3.8642546,8.158354559,6.107696371,7.239476972
MAE,6.596821617,5.503230667,4.910117681,4.517202486,4.42577189,4.263701723,4.199454794,4.22461491,4.229948697,4.229946713,NA,3.828218675,8.29192098,7.384007332,7.364443013
MAE,6.793380446,5.901039782,5.408997231,5.097179461,5.039947889,4.881812875,4.764044577,4.743638753,4.744692665,4.74471018,NA,4.41068027,7.842622658,7.961178687,7.602841388
MAE,6.733037312,5.56015058,5.060071067,4.801120986,4.453256176,4.289722505,4.216651917,4.203468464,4.210966602,4.210969868,NA,3.730602603,9.174639319,7.085704704,8.233786583
MAE,6.200954518,5.098672157,4.575604613,4.232062345,3.908426026,3.633990064,3.478317415,3.396925936,3.38923587,3.38924128,NA,2.935266453,7.553152225,7.729055669,5.85382991
MAE,5.738718901,5.059388606,4.671147632,4.456141719,4.265899301,4.146454509,4.082913714,4.136029823,4.143002492,4.143070217,NA,3.815153455,8.293558702,7.434801905,7.24960026
MAE,7.388933604,6.259122381,5.580179761,5.063743373,4.676109768,4.517574227,4.387882103,4.336941574,4.339751851,4.339737388,NA,4.249549244,8.356156639,8.052896161,7.183647684
MAE,6.252033828,5.486151336,5.231440218,4.816436108,4.503479934,4.257953571,4.168827248,4.174002958,4.172951878,4.172879615,NA,3.719915721,8.718275104,7.402473105,8.404607278
MAE,6.292782437,5.344562347,4.860068578,4.693189154,4.503520565,4.380306814,4.301375672,4.295720022,4.294738439,4.29476346,NA,4.05141905,8.590198055,7.205389862,7.334666656
MAE,6.117360824,4.865107993,4.429705953,4.05924902,3.871100425,3.596213823,3.598759999,3.622742325,3.623175809,3.62341926,NA,3.344004686,8.01787502,7.353246792,7.250478704
MAE,6.374762757,5.630213226,5.287843052,4.996035207,4.856146768,4.656579896,4.543240555,4.503853041,4.501892515,4.501882632,NA,4.395029941,8.430106858,6.841189389,7.237540271
MAE,5.841974585,5.399357322,5.128536944,4.919881153,4.806589645,4.733263974,4.726470436,4.717272602,4.719209889,4.719159877,NA,4.248226403,7.165055044,7.602620373,5.758957824
MAE,6.793878138,5.749988813,5.318196386,5.030724495,4.828404322,4.743218892,4.625112686,4.618647222,4.621613163,4.6216412,NA,4.215171628,9.282003569,7.021502453,7.720402562
MAE,6.910646582,5.97360093,5.337279272,5.071580077,4.741180971,4.502591172,4.293954122,4.2440562,4.248550452,4.248630535,NA,4.39166905,8.762608169,7.184774645,6.817780195
