"","Nu_Optimal","Eps_Optimal","Scale_Optimal","C2"
"95%",0.778609635026094,0.618062676089869,2.71179597509467,24.6615542563689
"95%",0.999995000042571,9.99999999952905e-06,3.023754719408,22.1359358860644
"95%",0.777706381175685,0.621544290565999,2.64854554191175,24.9354853897395
"95%",0.781105336600657,0.608496677542241,2.7506616292914,24.3083705073485
"95%",0.782882319357491,0.601733261197626,2.76994667074803,24.1199634197722
"95%",0.778765732096623,0.61746204734991,2.68342597136311,24.8773195108745
"95%",0.778349365873107,0.619064825429699,2.7069319359029,24.7267541958621
"95%",0.779160969371816,0.615942639748011,2.717986430164,24.5609928484267
"95%",0.999995000039884,1e-05,3.08257785687459,21.7135279988884
"95%",0.999995000024927,9.99999999992753e-06,3.06851132258053,21.7267837108496
"95%",0.777589664125894,0.621994937518544,2.68217268768254,24.9092881602969
"95%",0.781623254529778,0.606521335656109,2.75143888124684,24.2305516122489
"95%",0.777907415987879,0.620768498227412,2.70781060403738,24.6978512722734
"95%",0.779084839356363,0.616235151765943,2.70861075797266,24.7114283242744
"95%",0.775924933281078,0.628441459850506,2.6591275487883,25.0250410779741
"95%",0.779049017795964,0.616372813259195,2.70357367007037,24.712110904462
"95%",0.772692389153097,0.641061172594907,2.62720348013523,25.5267443405442
"95%",0.778906435620703,0.616920914775121,2.73635296855293,24.5085163861245
"95%",0.779185791120166,0.615847283783367,2.7086552783345,24.6901494283619
"95%",0.999995000029247,9.9999999992182e-06,3.02128908706238,22.1540007179783
"95%",0.782593163667498,0.602831134211375,2.75015668154137,24.1967218037569
"95%",0.773328627798723,0.638566616730599,2.64135398337653,25.3899901300884
"95%",0.781067849016708,0.608639786084214,2.74864430291069,24.2870440539312
"95%",0.779211884096028,0.615747052648903,2.72984108232491,24.4985336344353
"95%",0.779857087161319,0.613271370315233,2.71382056195761,24.5664296138682
"95%",0.779801826487146,0.613483202680761,2.72291360773122,24.5165491420058
"95%",0.783932035760785,0.597756422980158,2.82434697107945,23.6988023388707
"95%",0.782114359467053,0.604651364246991,2.75355537174923,24.2437272038481
"95%",0.779931802528352,0.61298502303627,2.72799672451183,24.5150967268729
"95%",0.780009093263853,0.612688879813107,2.73679284476924,24.4121554544607
"95%",0.777411583640217,0.622682844901106,2.70759842494126,24.7687954573452
"95%",0.780658072198676,0.610205257721222,2.71288376659158,24.5957529309158
"95%",0.776689466369015,0.625476466286907,2.66618824182506,25.005316869286
"95%",0.775174031364776,0.631360902178012,2.65208158214413,25.1713392690613
"95%",0.777105368511393,0.623866670763194,2.681817232277,24.9372338901775
"95%",0.777482066417467,0.622410528472456,2.69037261330651,24.8579335223781
"95%",0.999995000039884,1e-05,3.04791444424635,21.8328884741561
"95%",0.999995000039884,1e-05,3.13063071371353,21.3410710118255
"95%",0.781315550574256,0.607694514413791,2.72338599720684,24.4801441618547
"95%",0.782338685106067,0.603798207545048,2.75983064594875,24.3000242302713
"95%",0.781412427107297,0.607325026458331,2.72338254614767,24.3546033655176
"95%",0.779031725443338,0.616439273223216,2.72392153901765,24.5275098479001
"95%",0.781271263217505,0.607863466013891,2.75297843773087,24.2926361701267
"95%",0.775078358144885,0.631733393202044,2.66111229351046,25.2709107015125
"95%",0.783234160169988,0.600398789286224,2.76881657214715,24.0784754362764
"95%",0.779620875077529,0.614177119105262,2.72146448132395,24.4974286004889
"95%",0.777180476603228,0.623576192420651,2.71340475918868,24.783892232911
"95%",0.785673266754299,0.591189907134115,2.79284876596787,23.6565038913246
"95%",0.779733137154922,0.613746565302692,2.73814561328288,24.4000947389573
"95%",0.779136315601492,0.616037358130703,2.73479212135814,24.4748549921812
"95%",0.785922985270899,0.590251238264921,2.79034577978263,23.9240762765177
"95%",0.776427870240947,0.626490138076912,2.67569056386182,24.9696333632594
"95%",0.782063830166928,0.604843624429295,2.76296187404207,24.1809389412317
"95%",0.777847421391414,0.62099996315166,2.67586039364245,24.9927476526401
"95%",0.999995000039884,1e-05,3.137181666662,21.2965073343203
"95%",0.783169554236752,0.600643712975857,2.78531573196048,24.0106005953327
"95%",0.999995000039884,1e-05,3.12836190108404,21.3391056994546
"95%",0.780431948790275,0.611070022388814,2.72925228300359,24.4275262624786
"95%",0.780329569531723,0.611461763638123,2.72461277944551,24.5212871631467
"95%",0.778947971908801,0.616761218117206,2.69235966500692,24.7947724596474
"95%",0.999995000039884,1e-05,3.12134836890912,21.4855708629018
"95%",0.780539805151019,0.610657466551097,2.71946943037736,24.5154003480557
"95%",0.778399134819365,0.61887312678153,2.70703009300884,24.6805576878174
"95%",0.775381581317868,0.630553239620049,2.66524180616626,25.1624266934587
"95%",0.781751770232478,0.606031696973383,2.73993869888616,24.3642112506082
"95%",0.777561651598785,0.622103120327247,2.70918070127882,24.7062296628664
"95%",0.775668536657352,0.629437491935742,2.66484153687874,25.0712890235929
"95%",0.778117825195271,0.619957081630131,2.71550192532361,24.6035591984345
"95%",0.999995000039884,1e-05,3.16176146762133,21.1309464857974
"95%",0.779508186298033,0.614609469688197,2.71710117148624,24.5890779019528
"95%",0.777078109455369,0.623972112200935,2.68865445785484,24.8738187150157
"95%",0.780115800899922,0.612280148216458,2.71339128663405,24.6226973242924
"95%",0.782596928679269,0.602816832425375,2.75217327449655,24.2240859025112
"95%",0.779066721213956,0.616304777368233,2.72760076984199,24.5186554833954
"95%",0.777324224107834,0.623020454198414,2.69229726150243,24.8527117910674
"95%",0.999995000039884,1e-05,3.19435486241256,20.8319923759947
"95%",0.777469985412961,0.622457199995644,2.70200692211953,24.888437770266
"95%",0.77988897901996,0.613149135871776,2.69798576894039,24.4882825034129
"95%",0.780581441258961,0.610498245605479,2.7265345086977,24.5489798095276
"95%",0.782554757567953,0.602977033853731,2.76897165679519,24.2865364731951
"95%",0.779698960675659,0.613877623981108,2.71813627021084,24.5596388985313
"95%",0.999995000039884,1e-05,3.12838625927293,21.437235050248
"95%",0.776380943144572,0.626672071013307,2.68933056218612,24.8885880914507
"95%",0.776666733021958,0.625564522065618,2.66186788391448,25.0459018732208
"95%",0.781286304328109,0.6078060830008,2.74433430088473,24.3691534046853
"95%",0.770028788492951,0.651562056428454,2.548975209879,26.0210069783882
"95%",0.776246626602548,0.627192962619735,2.68191564303558,24.9363188382404
"95%",0.999995000039884,1e-05,3.03653871729111,22.0023581430782
"95%",0.776791918900299,0.625079706839803,2.69325734441864,24.7865082078849
"95%",0.774212669649584,0.635109211429099,2.63737127836204,25.4228417220201
"95%",0.77883639534372,0.617190251720516,2.69434792260454,24.8212574964528
"95%",0.780106316622437,0.612316470856399,2.71763612019267,24.584237704504
"95%",0.777762775489594,0.62132661320066,2.71118307739653,24.6795904171299
"95%",0.778349891846535,0.619062799335159,2.70838603357056,24.6480540240312
"95%",0.780465545653401,0.610941497035516,2.7190237554852,24.5194186646976
"95%",0.778883996657211,0.617007196092105,2.70789228764102,24.7179848731388
"95%",0.78182903658292,0.605737415466749,2.77450501062255,24.0803358139084
"95%",0.777700788255791,0.621565880982359,2.69086425236313,24.8533918101845
"95%",0.779525104072873,0.614544551383543,2.67210074237349,24.8003320717379
"95%",0.782508878766668,0.603151345426339,2.76459204813215,24.1579159070227
"95%",0.779704952699764,0.613854644924931,2.7536425533499,24.4217358764266
"95%",0.999995000039884,1e-05,3.16579875712537,21.1427338687749
"95%",0.779540003855357,0.614487379686974,2.73810549060823,24.4245898492188
"95%",0.779109037325165,0.616142168691687,2.68940152865392,24.7433398958862
"95%",0.777753487951734,0.621362459535881,2.70053782392297,24.7398913584215
"95%",0.779089940260944,0.616215550421262,2.69981450127908,24.726308137745
"95%",0.776968454864076,0.624396365876226,2.67561586169261,25.0594539866362
"95%",0.782743586274159,0.602259876038101,2.75914800829064,24.1441093119433
"95%",0.784384971572656,0.596044706897527,2.78289497109527,23.9120688459938
"95%",0.777360061261389,0.622881946288424,2.68086401237752,24.8491422214739
"95%",0.778042767264732,0.620246468397311,2.66209328593751,24.997161628979
"95%",0.784733216483185,0.594730361973458,2.7588478927459,24.0302756372753
"95%",0.785475263173179,0.591934730062977,2.8279019981606,23.6444198096872
"95%",0.774820655835214,0.632737310623884,2.64000732290282,25.2864621602553
"95%",0.774341183399791,0.634607449705592,2.6662107878853,25.2225860916789
"95%",0.777397979692817,0.622735412254685,2.68987075283832,24.8380009718549
"95%",0.780897894300095,0.609288808337229,2.72154137700066,24.4967364389198
"95%",0.781741040425011,0.606072569109507,2.71805264307938,24.4825192438543
"95%",0.78009804510809,0.612348149814089,2.73154842682205,24.4784611426251
"95%",0.78038180605366,0.611261870706801,2.70769382889171,24.4957169884855
"95%",0.779643085475327,0.614091923901738,2.68568528532119,24.8563916398698
"95%",0.999995000037349,9.99999999935922e-06,3.07013867430331,21.603878117672
"95%",0.782000391528938,0.605085048892459,2.69854559656486,24.3998365695805
"95%",0.779451636275187,0.614826494460731,2.71591329931583,24.6449842934461
"95%",0.78098943400692,0.608939191835278,2.73694892938552,24.3908260605968
"95%",0.781546908665138,0.606812307758335,2.74715545610754,24.3002066464657
"95%",0.777285293998473,0.623170934740733,2.70446253812386,24.8658393998875
"95%",0.778512537502707,0.618436443079238,2.69770107879938,24.7659063853349
"95%",0.7781954641064,0.619657819312452,2.6779417915252,24.9486424927521
"95%",0.778948274101054,0.616760056343615,2.73194551885322,24.43549653999
"95%",0.778697072718998,0.617726196101547,2.71574414226371,24.6465193691654
"95%",0.778504725969484,0.618466517983659,2.70526745410542,24.7210690649125
"95%",0.779365417650711,0.615157457753969,2.72401353372934,24.5716989931265
"95%",0.779069319738151,0.616294791331099,2.70284129868282,24.7432594746097
"95%",0.776774638309322,0.62514661853164,2.66930461929917,25.0293697804726
"95%",0.777957564163967,0.620575056927131,2.69385230063564,24.8012900920357
"95%",0.77906732219931,0.616302467795036,2.73858234811161,24.4326733290085
"95%",0.783418628593149,0.599699747937126,2.75453653485194,24.1582477843507
"95%",0.778159701843055,0.619795656870696,2.70078814929075,24.8996690664761
"95%",0.776940358746963,0.624505094523693,2.70291842524005,24.6979134294259
"95%",0.782626700326114,0.602703747980636,2.77606420721439,24.1109843317219
"95%",0.78356251684467,0.599154778544086,2.80318673565467,23.8776959639002
"95%",0.780018791151533,0.612651727208412,2.72413375935597,24.5055680706227
"95%",0.777389898848525,0.622766638766129,2.69543033741985,24.8112899241228
"95%",0.782329338407748,0.603833742410741,2.72892595141309,24.3849695172351
"95%",0.780227981400919,0.611850608332361,2.71787560166024,24.5619943873075
"95%",0.777594221239184,0.621977339149463,2.66104586722931,25.0536387369437
"95%",0.780814833007857,0.609606134507307,2.74279694111845,24.3828125113516
"95%",0.78598015321751,0.590036457148455,2.80319238685416,23.814435850511
"95%",0.780371409797042,0.611301651207961,2.72290261436626,24.5817240215836
"95%",0.779381905049718,0.615094161091349,2.70667722313818,24.6837752954156
"95%",0.77884607727892,0.617153016538002,2.70545542533666,24.7145458021516
"95%",0.783043974539415,0.601119939329542,2.79204369737869,23.9290711803285
"95%",0.779159175109994,0.615949532939975,2.72834391399088,24.5119771114836
"95%",0.779872968479809,0.613210499126742,2.72075782732178,24.5560305670163
"95%",0.775500136229298,0.630092142600612,2.64015589966197,25.3307403477812
"95%",0.781191159054338,0.608169117501727,2.75198532367108,24.2773868735747
"95%",0.777727651714057,0.621462183292457,2.71722228124427,24.6331119342028
"95%",0.781496327331404,0.607005125400835,2.72668984240936,24.4504823332198
"95%",0.784336469294645,0.596227883141399,2.79462216740357,23.8874671689165
"95%",0.782207095151394,0.60429859502597,2.74168442349914,24.1920263161975
"95%",0.776331958152962,0.626862012392168,2.68480272796497,24.9095037320271
"95%",0.779370590790428,0.615137597217623,2.72535876041688,24.538825692721
"95%",0.776529836574445,0.626094919367773,2.66411939357589,25.1028928107591
"95%",0.770853469883633,0.648300909005711,2.58427071202438,25.8734898453362
"95%",0.77596270516983,0.628294797627613,2.66886957225231,25.0793973972709
"95%",0.782559940355403,0.602957344061855,2.73493356583684,24.4087995800925
"95%",0.999995000039884,1e-05,3.02580342082944,21.9924320535531
"95%",0.77650078743377,0.626207499460793,2.6889057472491,24.8714941534931
"95%",0.778916187749713,0.616883418308023,2.72159266567821,24.5935556220792
"95%",0.779831299543052,0.613370217948997,2.701549357234,24.6320786114129
"95%",0.772715621183888,0.640969992009296,2.62388718021445,25.5093439644495
"95%",0.779878450490692,0.613189487976327,2.74660197882456,24.4170622773311
"95%",0.775706737325484,0.629289038986454,2.67021225802908,25.1101658193607
"95%",0.781287520947344,0.607801441627428,2.75243701098804,24.2535778318921
"95%",0.775523059039991,0.630003009525578,2.64989023739386,25.2127470905627
"95%",0.77794525982314,0.620622516658232,2.65915336507518,24.8087885982217
"95%",0.781680049000055,0.606304925919525,2.76178358005161,24.1912555551923
"95%",0.999995000039884,1e-05,3.08370184545459,21.6481516758109
"95%",0.780976741669509,0.608987661236906,2.73568549697057,24.4220369801819
"95%",0.999995000039884,1e-05,3.14349807772596,21.2460070165891
"95%",0.999995000025268,9.99999999970207e-06,3.10634332650294,21.4621742713336
"95%",0.999995000022712,9.99999999972764e-06,3.08451217103033,21.7421581921002
"95%",0.77514681071134,0.631466870174136,2.65674410208938,25.1725800461568
"95%",0.778428293838032,0.618760827511178,2.68356663046817,24.8433860605761
"95%",0.776248138331252,0.627187098712006,2.72103308432678,24.8030970754249
"95%",0.774804365345052,0.632800801450117,2.67397271956352,25.010391124303
"95%",0.783339988552456,0.59999770186437,2.73051246166797,24.1141809298032
"95%",0.782555249673272,0.602975164294914,2.75602917644508,24.2219660967037
"95%",0.782136842874923,0.6045658268387,2.77467941151229,24.0979558747363
"95%",0.999995000039884,1e-05,3.12295941974209,21.4146566072008
"95%",0.778346362569289,0.619076394479736,2.68729425148395,24.7896824410699
"95%",0.776218637757981,0.627301535019027,2.66288073894364,25.0692583776249
"95%",0.775166723363552,0.631389350749408,2.65309972033172,25.1286754542585
"95%",0.778865603901542,0.617077923872041,2.70234356905441,24.5442150596745
"95%",0.780803384325952,0.609649879691809,2.74659912258981,24.369643190189
"95%",0.782243850463133,0.604158806511721,2.74271775651282,24.2623492636031
"95%",0.783895053386259,0.597896297554492,2.74696007574849,24.270058530732
"95%",0.999995000036564,9.99999999958911e-06,3.12313426479514,21.4315603906291
"95%",0.779241574344126,0.615633013776984,2.71929394852677,24.5692498265436
"95%",0.777437648731679,0.622582132730067,2.6773345235954,24.9543012964408
"95%",0.781462585992315,0.607133766291341,2.74903843335621,24.2517096200093
"95%",0.781117436039194,0.608450491804278,2.74182752854926,24.4037552323371
"95%",0.999995000031001,9.99999999942271e-06,3.10868462009425,21.3360021454955
"95%",0.777608385697742,0.621922641439577,2.69742250001464,24.8139253689909
"95%",0.999995000039884,1e-05,3.1130817792221,21.5007652708454
"95%",0.775973614884956,0.628252440355559,2.67500874201538,25.0007046786748
"95%",0.777555571991548,0.622126600751783,2.70638607523443,24.7317414231826
"95%",0.779679563805457,0.61395201293759,2.7166996692114,24.5927119329154
"95%",0.783317599213731,0.600082545382185,2.76566544131991,23.889020238279
"95%",0.99999500004364,9.99999999951836e-06,3.10686682260374,21.5857181518313
"95%",0.775299298159677,0.630873370932378,2.67775030559827,24.9962218150305
"95%",0.785948776993219,0.590154333273331,2.75285964090983,23.9184266982758
"95%",0.77971226712183,0.61382659516632,2.73307724062943,24.5378910522687
"95%",0.999995000032768,9.99999999984912e-06,3.16074294062248,21.2177810178996
"95%",0.782414547044556,0.603509831232987,2.7623668665709,24.2305399090922
"95%",0.779257957468873,0.615570091731736,2.71981713293277,24.5840432489162
"95%",0.775680067181982,0.629392680783287,2.63911245908429,25.2618571029492
"95%",0.781362850718934,0.607514096530473,2.75633225416748,24.2630776717444
"95%",0.781800148261247,0.605847432603085,2.72122298363663,24.3625295327333
"95%",0.999995000042015,9.99999999931256e-06,3.08442130159888,21.7005506249433
"95%",0.775286024967784,0.630925019859242,2.66518274879079,25.1140904444051
"95%",0.779441065546755,0.614867066748117,2.70033076036994,24.7662636568411
"95%",0.772935042995449,0.64010915687692,2.61338090285853,25.6118962722914
"95%",0.7794941171133,0.614663459901623,2.70804971169393,24.716547969916
"95%",0.781735164414351,0.606094952704559,2.76418314509229,24.1505145532425
"95%",0.780370988401173,0.611303263676573,2.73612763210302,24.4422455982426
"95%",0.782143904167254,0.604538963681688,2.75875086050388,24.2178492192512
"95%",0.781902132590846,0.605459086206631,2.72167579477427,24.2751314564561
"95%",0.778311720379366,0.619209848221484,2.69725362649696,24.770014846521
"95%",0.783216845761061,0.600464423810531,2.73664782257163,23.9516037940438
"95%",0.781551845024847,0.606793491917298,2.75961400735938,24.210274406127
"95%",0.781953837406794,0.605262249044195,2.77240210816883,24.098601056573
"95%",0.999995000040587,9.99999999932684e-06,3.10437616671375,21.5610599390908
"95%",0.77563780303764,0.629556940558114,2.66634689085843,25.1031254910912
"95%",0.779590617903765,0.614293190371804,2.74485105955744,24.499956346208
"95%",0.778432131230158,0.618746049480621,2.69604098087162,24.8056702574227
"95%",0.781143736521793,0.608350104464315,2.71979638552653,24.5124532758335
"95%",0.778201638710686,0.619634022343842,2.69077404622519,24.8542250010996
"95%",0.780582980574534,0.610492359515949,2.72225820448221,24.5424964697169
"95%",0.775360409130392,0.630635603914001,2.65970115373453,25.0992278510859
"95%",0.781415872459304,0.607311888023657,2.73431871991926,24.3368761860961
"95%",0.780960434850205,0.609049936566469,2.74428770622602,24.3454839744342
"95%",0.78343248911165,0.599647240729141,2.75592437912656,24.191114358925
"95%",0.782550708073758,0.60299241841426,2.73433615175435,24.4141325603101
"95%",0.999995000039884,1e-05,3.15072672480927,21.1204531373721
"95%",0.772626940312771,0.641318082667351,2.60905425024811,25.6073680211169
"95%",0.777321212855766,0.62303209320886,2.68903553459754,24.8654586988081
"95%",0.999995000039884,1e-05,3.04103790774528,21.9698058360273
"95%",0.785321966104148,0.592511713929433,2.78900158743078,23.946484117108
"95%",0.779745415934772,0.613699482703828,2.73979905361366,24.4776898800464
"95%",0.780144378059069,0.612170711015078,2.69848866096674,24.6239908231428
"95%",0.777287474241401,0.623162506712461,2.70984301827047,24.6549382834006
"95%",0.779085589748131,0.616232268200294,2.68823988817457,24.6729847346469
"95%",0.999995000039884,1e-05,3.1250931516063,21.4181265507545
"95%",0.780689315817119,0.610085823245809,2.73439578336086,24.413600137771
"95%",0.999995000039884,1e-05,3.1191614753018,21.4020485319439
"95%",0.781398672848918,0.607377478149053,2.76048784338309,24.2470332787157
"95%",0.781375601937572,0.607465464107867,2.75686823451199,24.2788682339214
"95%",0.999995000039884,1e-05,3.10173477399159,21.539885657981
"95%",0.78277094727894,0.602155997810172,2.78396223790309,24.0425820769807
"95%",0.78397455085902,0.597595643529591,2.78084798615986,24.0445009428569
"95%",0.78111789935754,0.608448723271191,2.77741561420816,24.0992526511315
"95%",0.778531788245143,0.618362329794783,2.72215700397098,24.6363275410528
"95%",0.778487288461351,0.618533656306882,2.67890271527659,24.9306485954658
"95%",0.786089522700672,0.589625665792483,2.82443358455667,23.604336878208
"95%",0.782662029808509,0.602569567036819,2.76343028611061,24.1570940323359
"95%",0.999995000039884,1e-05,3.10679674815093,21.4590419729515
"95%",0.777533398759301,0.622212241351059,2.71138383205336,24.7342153387452
"95%",0.778301293526646,0.61925001906605,2.71634613911682,24.6202435723984
"95%",0.780902555428678,0.609271003599329,2.70881919381079,24.3903461149998
"95%",0.786070618291845,0.589696660167464,2.80600644282749,23.779495953738
"95%",0.781884480625335,0.605526293853213,2.74087811875081,24.2786338016112
"95%",0.782407153561973,0.603537933143175,2.75913946794976,24.1946614329662
"95%",0.778791544218494,0.617362757531036,2.70250895024342,24.5427130659551
"95%",0.776896652175903,0.624674253858057,2.68154554867732,24.9608441807059
"95%",0.777270242593605,0.623229119668823,2.66110022130043,25.0531270060247
"95%",0.779531844778643,0.614518686390661,2.72294402571008,24.6292068198175
"95%",0.779509754540997,0.614603451742492,2.67282606043832,24.6587159991966
"95%",0.780294353117791,0.611596545317224,2.7430109748064,24.4015212548409
"95%",0.781181586372801,0.608205649136986,2.74962829171885,24.3427960083137
"95%",0.778436533581827,0.618729095987037,2.68686082317265,24.8129271322946
"95%",0.775044880740248,0.631863760935552,2.64319068830222,25.2228801028438
"95%",0.999995000039884,1e-05,3.11031015681465,21.4348018231974
"95%",0.999995000027491,9.9999999994578e-06,3.14360986688801,21.2529592418227
"95%",0.778980638252364,0.616635639552313,2.70173185206556,24.7087605020245
"95%",0.999995000030078,9.99999999965398e-06,3.03459754716015,21.9984509431411
"95%",0.781231882322863,0.608013720658667,2.73355811711305,24.3890486185858
"95%",0.779965844398548,0.612854580656144,2.74268970504096,24.4043795697991
"95%",0.775339810530896,0.630715742372538,2.6770957984841,25.0023329915579
"95%",0.777532537029725,0.622215569771781,2.66941543381206,25.0078891534868
"95%",0.780835639038529,0.609526639300954,2.73855273904701,24.4412457900271
"95%",0.777999805942702,0.620412138577304,2.70316170681309,24.663297668048
"95%",0.78033635207451,0.611435807012387,2.7421742938253,24.3642472047106
"95%",0.777109866231724,0.623849273931629,2.6940887079527,24.7991137693211
"95%",0.779717379348525,0.61380699091231,2.72392315454588,24.4297553067697
"95%",0.775207519825318,0.631230547179955,2.64780847091948,25.2788830231201
"95%",0.780085634567801,0.612395682389027,2.72999987054333,24.4728994656932
"95%",0.78288979561929,0.601704888980835,2.78783520617146,24.0559239009321
"95%",0.778750147717299,0.617521998867541,2.69792668685543,24.7436098240264
"95%",0.775633860643282,0.629572263862478,2.65098163864726,25.1817833440157
"95%",0.78404238734037,0.597339152571821,2.79206422674122,23.9288952357451
"95%",0.779904475350941,0.613089746498494,2.7342980810874,24.4792771742652
"95%",0.775459434436034,0.630250424159447,2.6772085965626,24.9801616720739
"95%",0.781331370993416,0.607634167149122,2.72771680691226,24.3045301242419
"95%",0.779683786831956,0.613935816799387,2.69481279483173,24.6936545156768
"95%",0.783380194517368,0.59984535859577,2.74700674426674,24.2696462100591
"95%",0.77108570876216,0.647384150690408,2.61300656898977,25.6155653791095
"95%",0.783490897098994,0.599426002496409,2.79386469705796,23.8939435197688
"95%",0.778538495679073,0.618336508002887,2.72230967943489,24.7028218883459
"95%",0.781326489471308,0.607652787465216,2.73918651385978,24.3709017022403
"95%",0.7790653343287,0.616310107154548,2.71575791814572,24.6255762066093
"95%",0.785079273848459,0.593425758585817,2.78995063820758,23.8515962356782
"95%",0.779809793139918,0.61345266149669,2.7168336243665,24.5914993741073
"95%",0.77510252051077,0.631639309083252,2.6639635395099,25.1255843450147
"95%",0.780078462809819,0.612423151227015,2.71217934429321,24.6135807404638
"95%",0.773829932197426,0.636604817173378,2.64169208503587,25.3374119501483
"95%",0.999995000039884,1e-05,3.10150111320612,21.6230622270111
"95%",0.781852310728736,0.605648786736028,2.75793474786148,24.2052301364788
"95%",0.779969377359414,0.61284104381776,2.73236300008566,24.6119315529788
"95%",0.779003371723652,0.616548253712944,2.7221195903863,24.5680255225338
"95%",0.777140863552224,0.623729385746193,2.67723655036024,24.9799008470137
"95%",0.776237423806466,0.627228660363322,2.65972835027156,25.2145868810823
"95%",0.998029761827705,0.00395085175990458,3.16657796450374,21.0815732382704
"95%",0.777846383858695,0.621003966456156,2.70627869729412,24.780874059665
"95%",0.778308002160358,0.619224172998856,2.72605765236511,24.5532740461042
"95%",0.777721451321733,0.621486117084251,2.69500222377235,24.8362097862424
"95%",0.786463376886186,0.5882225806592,2.79448830273995,23.7349004678129
"95%",0.775333385043478,0.630740741727597,2.64149990134441,25.2928316745946
"95%",0.779621729081634,0.614173843179489,2.71541648112123,24.6043333822498
"95%",0.772614841156814,0.641365582293708,2.60886477402807,25.6092278290096
"95%",0.784070096334027,0.597234400784622,2.7505650551619,24.2382494080205
"95%",0.774341757250586,0.634605209674927,2.65033191713378,25.2085453679386
"95%",0.777407665252173,0.622697985800099,2.6790103718307,24.963361200539
"95%",0.779851779976437,0.613291712828393,2.73954733573066,24.4799389641185
"95%",0.773342130809494,0.63851373139731,2.6163803456403,25.535665135419
"95%",0.77378752884318,0.636770631708765,2.64921171750702,25.244152111381
"95%",0.778374838946492,0.61896670501702,2.71588476923012,24.6452431864309
"95%",0.77456609552853,0.633729830042346,2.6638263982982,25.1056538874773
"95%",0.777375061474666,0.622823976459205,2.67188004549467,24.9520490010086
"95%",0.999995000039884,1e-05,3.13699282233,21.3368803803271
"95%",0.777414149566041,0.622672930107814,2.67352731417675,24.969427063413
"95%",0.784813449018523,0.594427761174964,2.79657959535699,23.624944489222
"95%",0.775087020689951,0.631699661867568,2.66935356290338,25.0748501563046
"95%",0.774207897587763,0.635127847311826,2.62055178969081,25.4741942273368
"95%",0.780535801462468,0.610672778236373,2.7139760017633,24.5192942372243
"95%",0.782241580031574,0.604167440971691,2.76012633873052,24.2297255142166
"95%",0.999995000026817,9.99999999990863e-06,3.10137055411803,21.6239724978854
"95%",0.778721132296136,0.617633626446453,2.72338426303797,24.577376579732
"95%",0.777324684826782,0.623018673450151,2.70078986450061,24.8312363910624
"95%",0.7775068651193,0.622314731581533,2.69261635388026,24.7598889176786
"95%",0.999995000039884,1e-05,3.11891600212226,21.4605460866709
"95%",0.779760407453495,0.613642000775553,2.69936231484125,24.6788549850218
"95%",0.781437325077783,0.607230084398625,2.73063923278866,24.4671692880248
"95%",0.778568499031713,0.618221010272279,2.69849835556752,24.783081091756
"95%",0.782661676314165,0.602570909526898,2.77268176027551,24.1200070380074
"95%",0.776194995445293,0.627393254485475,2.69568722427784,24.8782391977861
"95%",0.779259100627798,0.615565701371531,2.72219112296914,24.49088943736
"95%",0.999995000039884,1e-05,3.06934147383281,21.7494357804437
"95%",0.999995000038617,9.99999999979063e-06,3.12658152492765,21.3232507415724
"95%",0.780400961143654,0.61118857874929,2.71866876322755,24.6679376594532
"95%",0.784466569245122,0.595736606576032,2.77062655580091,24.1583047213129
"95%",0.772945765917533,0.640067104810587,2.6133003034347,25.6039796911431
"95%",0.78006105465858,0.61248982958539,2.72503618446376,24.5369593278704
"95%",0.779688253375226,0.613918686971737,2.69392044378293,24.780407093105
"95%",0.778476010652891,0.618577080460459,2.67613406552962,24.9123848759071
"95%",0.77488607277808,0.632482388062984,2.64158334833812,25.1912460690914
"95%",0.776961668290161,0.624422628188787,2.67520844698066,24.9988383699521
"95%",0.999995000034081,9.99999999983599e-06,3.11592421194881,21.4811516747827
"95%",0.781952288793404,0.605268144037274,2.74342554541006,24.3978338380586
"95%",0.774374763536436,0.634476376575638,2.65222606127112,25.2154612868663
"95%",0.780218154614375,0.611888228820135,2.72256906726157,24.4874896367854
"95%",0.775768121404645,0.629050531495929,2.66554104827646,25.1021787637691
"95%",0.999995000039884,1e-05,3.12503734339469,21.4185090445322
"95%",0.781569735662971,0.606725301026562,2.76035906534077,24.2229726069742
"95%",0.778553829985859,0.618277477249682,2.72091980409848,24.5545687427193
"95%",0.78418604912548,0.596796153154611,2.75381152750508,24.0854906232785
"95%",0.77298217869206,0.639924316067558,2.63954129537528,25.4074265424459
"95%",0.779868722163156,0.613226774437016,2.73476158578265,24.4751282714996
"95%",0.785496131581437,0.591856207354415,2.80414466980435,23.8063485069894
"95%",0.774723987883283,0.63311411608791,2.65617723009418,25.3178629701661
"95%",0.774659257123606,0.633366499924736,2.64395791065738,25.2943147477609
"95%",0.784578101548519,0.595315610978566,2.78432401148695,23.995415798423
"95%",0.999995000039884,1e-05,3.09051213115909,21.6181039056802
"95%",0.778381203341891,0.618942191120337,2.72047917926137,24.5585457453499
"95%",0.780023448307652,0.6126338860667,2.74299686651186,24.4016467613091
"95%",0.774552153554581,0.633784213378413,2.63097546944074,25.3399860980732
"95%",0.781493802825724,0.607014749736839,2.7784055501274,24.1375675213882
"95%",0.999995000039884,1e-05,3.17113719707859,21.1071412065245
"95%",0.781789360242753,0.60588851994428,2.76529832843928,24.1605079951248
